Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20110602;9.7;9.8;9.7;9.7;38100
20110603;9.5;9.8;9.7;9.7;160000
20110606;9.5;9.8;9.7;9.7;141300
20110607;9.55;9.8;9.6;9.7;149400
20110608;9.55;9.75;9.65;9.6;132200
20110609;9.7;9.75;9.7;9.65;518600
20110610;9.7;9.8;9.7;9.7;244300
20110613;9.7;9.7;9.7;9.7;10400
20110614;10.0;10.8;10.3;9.7;959600
20110615;10.35;10.8;10.45;10.3;877300
20110616;10.4;10.6;10.5;10.45;193600
20110617;10.5;10.65;10.55;10.5;382900
20110620;10.5;10.7;10.55;10.55;105000
20110621;10.6;10.75;10.65;10.55;356500
20110622;10.7;11.15;10.95;10.65;4042300
20110623;11.0;11.15;11.05;10.95;1166500
20110624;11.05;11.1;11.05;11.05;513800
20110627;11.0;11.15;11.1;11.05;2229700
20110628;11.1;11.25;11.15;11.1;2130600
20110629;11.2;11.35;11.25;11.15;3350300
20110630;11.3;11.85;11.5;11.25;2758800
