Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20110602;42.5;45.0;44.15;44.1;58300
20110603;44.5;45.0;44.5;44.15;69200
20110606;42.0;44.25;42.65;44.5;8000
20110607;42.5;44.25;43.05;42.65;35200
20110608;44.25;45.25;45.05;43.05;91500
20110609;44.5;46.25;45.75;45.05;73300
20110610;45.0;46.0;45.45;45.75;85000
20110613;44.0;46.0;44.05;45.45;197300
20110614;42.5;45.0;44.85;44.05;136800
20110615;42.5;44.75;43.7;44.85;53000
20110616;42.75;44.0;43.0;43.7;11800
20110617;42.75;44.0;43.05;43.0;28600
20110620;42.5;44.0;43.35;43.05;7700
20110621;43.0;44.0;43.45;43.35;202000
20110622;42.5;43.25;42.8;43.45;32700
20110623;42.5;43.0;42.65;42.8;34500
20110624;42.75;43.0;42.8;42.65;67400
20110627;42.75;44.0;43.55;42.8;33900
20110628;43.0;43.75;43.4;43.55;37500
20110629;43.0;43.75;43.7;43.4;143500
20110630;44.0;44.0;44.0;43.7;106500
