Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20110602;40.25;42.0;41.25;40.25;8200
20110603;40.0;41.5;40.0;41.25;3900
20110606;42.0;43.0;42.25;40.0;3100
20110607;42.0;44.75;43.0;42.25;11100
20110608;43.0;44.75;43.0;43.0;3300
20110609;44.75;44.75;44.75;43.0;700
20110610;44.0;46.0;44.25;44.75;21500
20110613;45.0;48.0;46.25;44.25;8100
20110614;47.0;47.0;47.0;46.25;100
20110615;43.0;47.0;44.0;47.0;14100
20110616;44.0;44.0;44.0;44.0;16400
20110617;43.0;44.0;43.25;44.0;3600
20110620;43.0;44.0;43.5;43.25;3800
20110621;43.0;43.5;43.0;43.5;4400
20110622;43.0;44.0;43.5;43.0;10500
20110623;43.0;43.0;43.0;43.5;1400
20110624;43.0;43.0;43.0;43.0;-
20110627;43.0;43.0;43.0;43.0;4700
20110628;42.0;43.0;42.75;43.0;16000
20110629;41.25;43.0;41.5;42.75;7900
20110630;41.5;41.5;41.5;41.5;2900
