Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;13.5;13.5;13.5;12.35;100
KUKZ;Kakuzi Plc;415.0;415.0;415.0;415.0;-
KAPC;Kapchorua Tea Kenya Plc;96.0;96.0;96.0;96.0;-
LIMT;Limuru Tea Plc;320.0;320.0;320.0;320.0;-
SASN;Sasini Plc;19.0;19.0;19.0;20.05;16000
WTK;Williamson Tea Kenya Plc;131.0;131.0;131.0;130.5;100
CGEN;Car and General (K) Ltd;59.0;59.0;59.0;64.0;1000
ABSA;ABSA Bank Kenya Plc;11.3;12.1;11.9;11.9;24500
BKG;BK Group Plc;28.5;28.5;28.5;29.0;100
COOP;Co-operative Bank of Kenya Ltd;12.85;13.0;12.95;12.9;55000
DTK;Diamond Trust Bank Kenya Ltd;55.0;56.75;55.25;56.75;90500
EQTY;Equity Group Holdings Plc;49.55;50.5;50.0;50.0;1472900
HFCK;HF Group Ltd;3.34;3.6;3.49;3.34;29800
IMH;I & M Holdings Plc;21.0;21.5;21.5;20.9;12700
KCB;KCB Group Plc;43.6;45.0;44.3;45.0;1001900
NBK;National Bank of Kenya Ltd;4.12;4.12;4.12;4.12;-
NCBA;NCBA Group Plc;23.85;24.45;24.05;23.85;21300
SBIC;Stanbic Holdings Plc;95.0;95.0;95.0;95.0;-
SCBK;Standard Chartered Bank Kenya Ltd;132.0;134.75;132.25;132.0;44100
DCON;Deacons (East Africa) Plc;0.45;0.45;0.45;0.45;-
EVRD;Eveready East Africa Ltd;0.88;0.97;0.9;0.97;2000
XPRS;Express Kenya Plc;4.02;4.02;4.02;4.0;100
HBE;Homeboyz Entertainment Plc;4.66;4.66;4.66;4.66;-
KQ;Kenya Airways Plc;3.83;3.83;3.83;3.83;-
LKL;Longhorn Publishers Plc;4.0;4.0;4.0;4.0;-
NBV;Nairobi Business Ventures Ltd;4.99;5.0;5.0;4.99;2200
NMG;Nation Media Group Plc;20.0;20.0;20.0;20.2;4700
SMER;Sameer Africa Plc;2.46;2.55;2.54;2.69;21300
SGL;Standard Group Plc;15.0;15.0;15.0;15.0;-
TPSE;TPS Eastern Africa (Serena) Ltd;12.5;12.5;12.5;12.5;-
UCHM;Uchumi Supermarket Plc;0.2;0.22;0.21;0.22;15900
SCAN;WPP ScanGroup Plc;4.25;4.37;4.29;4.24;5400
ARM;ARM Cement Plc;5.55;5.55;5.55;5.55;-
BAMB;Bamburi Cement Ltd;37.0;37.4;37.05;37.05;6000
CRWN;Crown Paints Kenya Plc;34.0;36.0;35.65;36.0;5700
CABL;East African Cables Ltd;1.15;1.16;1.15;1.16;800
PORT;East African Portland Cement Ltd;6.88;6.88;6.88;6.88;100
KEGN;Kenya Electricity Generating Company Plc;3.88;3.95;3.9;3.9;469500
KPLC-P4;KPLC-P4;4.11;4.11;4.11;4.11;-
KPLC-P7;KPLC-P7;6.0;6.0;6.0;6.0;-
KPLC;Kenya Power and Lighting Company Plc;1.63;1.7;1.68;1.7;446000
TOTL;Total Kenya Ltd;23.3;23.6;23.4;23.3;7300
UMME;Umeme Ltd;6.1;6.1;6.1;6.12;100
BRIT;Britam Holdings Plc;6.84;7.0;6.86;6.98;23000
CIC;CIC Insurance Group Ltd;2.02;2.15;2.11;2.15;50700
JUB;Jubilee Holdings Ltd;276.0;280.0;278.0;279.0;5100
KNRE;Kenya Re-Insurance Corporation Ltd;2.25;2.3;2.27;2.27;22700
LBTY;Liberty Kenya Holdings Ltd;7.14;7.18;7.14;6.54;11500
SLAM;Sanlam Kenya Plc;13.55;13.55;13.55;13.5;100
CTUM;Centum Investment Company Plc;14.05;14.3;14.2;14.05;76900
HAFR;Home Afrika Ltd;0.36;0.39;0.37;0.39;12900
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;2.0;2.0;2.0;2.0;-
TCL;Trans-Century Plc;1.18;1.18;1.18;1.18;-
NSE;Nairobi Securities Exchange Plc;7.7;7.8;7.78;7.78;29800
BOC;BOC Kenya Plc;85.0;85.0;85.0;85.0;-
BAT;British American Tobacco Kenya Plc;493.75;494.5;494.0;489.75;600
CARB;Carbacid Investments Plc;11.2;11.5;11.3;11.4;1200
EABL;East African Breweries Ltd;156.25;158.0;156.5;159.0;52400
FTGH;Flame Tree Group Holdings Ltd;1.17;1.3;1.17;1.3;23000
ORCH;Kenya Orchards Ltd;10.4;10.4;10.4;10.4;-
MSC;Mumias Sugar Company Ltd;0.27;0.27;0.27;0.27;-
UNGA;Unga Group Ltd;30.0;30.0;30.0;30.0;4500
SCOM;Safaricom Plc;35.7;36.8;36.15;35.95;1549700
FAHR;Stanlib Fahari Income-REIT;6.1;6.3;6.14;6.2;8400
GLD;ABSA NewGold ETF;1880.0;1880.0;1880.0;1880.0;-
;;;;;;
