Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;13.5;13.5;13.5;13.5;-
KUKZ;Kakuzi Plc;415.0;415.0;415.0;415.0;-
KAPC;Kapchorua Tea Kenya Plc;96.0;100.0;98.0;96.5;200
LIMT;Limuru Tea Plc;320.0;320.0;320.0;320.0;-
SASN;Sasini Plc;18.0;18.3;18.25;18.3;1400
WTK;Williamson Tea Kenya Plc;130.0;131.0;130.0;134.75;127100
CGEN;Car and General (K) Ltd;54.0;61.0;57.5;57.0;200
ABSA;ABSA Bank Kenya Plc;11.75;12.4;12.2;11.85;240700
BKG;BK Group Plc;26.5;27.5;27.0;27.5;200
COOP;Co-operative Bank of Kenya Ltd;12.85;13.0;12.9;12.95;171700
DTK;Diamond Trust Bank Kenya Ltd;56.0;56.5;56.25;56.0;200
EQTY;Equity Group Holdings Plc;49.6;51.5;50.5;50.75;986600
HFCK;HF Group Ltd;3.3;3.5;3.3;3.4;10200
IMH;I & M Holdings Plc;20.8;21.3;20.95;20.75;5800
KCB;KCB Group Plc;43.9;45.0;44.1;44.9;1813400
NBK;National Bank of Kenya Ltd;4.12;4.12;4.12;4.12;-
NCBA;NCBA Group Plc;24.0;25.0;24.5;24.6;17300
SBIC;Stanbic Holdings Plc;95.0;99.5;98.0;99.75;13400
SCBK;Standard Chartered Bank Kenya Ltd;132.0;133.5;133.0;132.5;4300
DCON;Deacons (East Africa) Plc;0.45;0.45;0.45;0.45;-
EVRD;Eveready East Africa Ltd;0.89;0.95;0.92;0.92;800
XPRS;Express Kenya Plc;4.0;4.0;4.0;4.0;-
HBE;Homeboyz Entertainment Plc;4.66;4.66;4.66;4.66;-
KQ;Kenya Airways Plc;3.83;3.83;3.83;3.83;-
LKL;Longhorn Publishers Plc;3.9;3.9;3.9;3.9;-
NBV;Nairobi Business Ventures Ltd;4.6;5.0;4.69;4.95;57200
NMG;Nation Media Group Plc;21.0;21.8;21.2;20.25;3100
SMER;Sameer Africa Plc;2.7;2.7;2.7;2.67;3700
SGL;Standard Group Plc;15.75;15.8;15.8;15.8;400
TPSE;TPS Eastern Africa (Serena) Ltd;12.8;13.0;12.85;12.95;300
UCHM;Uchumi Supermarket Plc;0.2;0.2;0.2;0.19;10200
SCAN;WPP ScanGroup Plc;4.15;4.22;4.17;4.17;17100
ARM;ARM Cement Plc;5.55;5.55;5.55;5.55;-
BAMB;Bamburi Cement Ltd;37.1;37.4;37.3;37.35;2000
CRWN;Crown Paints Kenya Plc;36.0;36.3;36.0;36.0;5300
CABL;East African Cables Ltd;1.13;1.14;1.13;1.11;17800
PORT;East African Portland Cement Ltd;7.0;7.0;7.0;7.1;700
KEGN;Kenya Electricity Generating Company Plc;3.75;4.0;3.84;3.82;442100
KPLC-P4;KPLC-P4;4.11;4.11;4.11;4.11;-
KPLC-P7;KPLC-P7;6.0;6.0;6.0;6.0;-
KPLC;Kenya Power and Lighting Company Plc;1.58;1.63;1.61;1.62;525400
TOTL;Total Kenya Ltd;23.4;23.5;23.45;23.5;2000
UMME;Umeme Ltd;6.5;6.5;6.5;6.5;200
BRIT;Britam Holdings Plc;6.9;7.1;7.0;6.98;19500
CIC;CIC Insurance Group Ltd;2.0;2.22;2.05;2.08;223300
JUB;Jubilee Holdings Ltd;274.0;275.0;274.5;275.0;2000
KNRE;Kenya Re-Insurance Corporation Ltd;2.25;2.29;2.26;2.27;21400
LBTY;Liberty Kenya Holdings Ltd;6.54;6.56;6.54;6.62;1000
SLAM;Sanlam Kenya Plc;13.05;13.05;13.05;12.05;900
CTUM;Centum Investment Company Plc;14.0;14.4;14.05;14.0;15600
HAFR;Home Afrika Ltd;0.34;0.37;0.35;0.34;27900
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;1.9;2.0;1.93;1.97;1300
TCL;Trans-Century Plc;1.09;1.23;1.15;1.21;900
NSE;Nairobi Securities Exchange Plc;7.74;7.78;7.78;7.78;14200
BOC;BOC Kenya Plc;85.0;85.0;85.0;85.0;200
BAT;British American Tobacco Kenya Plc;491.0;498.0;495.0;491.0;895300
CARB;Carbacid Investments Plc;11.3;11.3;11.3;11.3;1500
EABL;East African Breweries Ltd;156.5;158.0;157.25;159.25;2100
FTGH;Flame Tree Group Holdings Ltd;1.27;1.27;1.27;1.28;2100
ORCH;Kenya Orchards Ltd;10.4;10.4;10.4;10.4;-
MSC;Mumias Sugar Company Ltd;0.27;0.27;0.27;0.27;-
UNGA;Unga Group Ltd;27.0;27.0;27.0;29.0;200
SCOM;Safaricom Plc;35.0;37.0;36.05;36.7;10434800
FAHR;Stanlib Fahari Income-REIT;6.0;6.3;6.14;6.06;7500
GLD;ABSA NewGold ETF;2075.0;2075.0;2075.0;2075.0;-
;;;;;;
