Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20210802;2185.25;2185.25;2185.25;2177.64;-
20210803;2176.92;2176.92;2176.92;2185.25;-
20210804;2180.3;2180.3;2180.3;2176.92;-
20210805;2184.3;2184.3;2184.3;2180.3;-
20210806;2206.44;2206.44;2206.44;2184.3;-
20210809;2213.92;2213.92;2213.92;2206.44;-
20210810;2216.76;2216.76;2216.76;2213.92;-
20210811;2216.91;2216.91;2216.91;2216.76;-
20210812;2219.95;2219.95;2219.95;2216.91;-
20210813;2233.26;2233.26;2233.26;2219.95;-
20210816;2245.0;2245.0;2245.0;2233.26;-
20210817;2301.41;2301.41;2301.41;2245.0;-
20210818;2304.59;2304.59;2304.59;2301.41;-
20210819;2267.34;2267.34;2267.34;2304.59;-
20210820;2277.5;2277.5;2277.5;2267.34;-
20210823;2288.25;2288.25;2288.25;2277.5;-
20210824;2286.86;2286.86;2286.86;2288.25;-
20210825;2280.77;2280.77;2280.77;2286.86;-
20210826;2292.84;2292.84;2292.84;2280.77;-
20210827;2296.97;2296.97;2296.97;2292.84;-
20210830;2287.72;2287.72;2287.72;2296.97;-
20210831;2256.92;2256.92;2256.92;2287.72;-
