Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;13.5;13.5;13.5;13.5;100
KUKZ;Kakuzi;340.0;340.0;340.0;340.0;-
KAPC;Kapchorua Tea Kenya Plc;82.0;82.0;82.0;82.0;300
LIMT;Limuru Tea Plc;470.0;470.0;470.0;470.0;-
SASN;Sasini Tea and Coffee Ltd;18.0;18.0;18.0;18.4;900
WTK;Williamson Tea Kenya Plc;140.0;140.0;140.0;140.0;100
CGEN;Car and General (K) Ltd;21.4;21.4;21.4;22.95;5400
ABSA;ABSA Bank Kenya Plc;10.6;10.9;10.65;10.65;102300
BKG;BK Group Plc;28.0;28.0;28.0;28.0;-
COOP;Co-operative Bank of Kenya Ltd;11.95;12.5;12.1;11.85;68300
DTK;Diamond Trust Bank Kenya Ltd;112.0;112.5;112.0;114.0;1900
EQTY;Equity Group Holdings Ltd;40.0;40.25;40.05;40.0;206700
HFCK;HF Group Ltd;3.66;3.9;3.87;3.91;15100
IMH;I & M Holdings Plc;52.0;52.75;52.25;52.0;1200
KCB;KCB Group Plc;39.2;39.5;39.25;39.4;425900
NBK;National Bank of Kenya Ltd;3.87;3.9;3.87;3.86;3500
NCBA;NCBA Group Plc;29.2;29.4;29.25;29.1;86600
SBIC;Stanbic Holdings Plc;98.5;98.5;98.5;98.5;-
SCBK;Standard Chartered Bank Kenya Ltd;195.5;196.75;196.25;195.5;5400
DCON;Deacons (East Africa) Plc;0.45;0.45;0.45;0.45;-
EVRD;Eveready East Africa Ltd;1.0;1.07;1.06;1.02;5500
XPRS;Express Ltd;6.5;6.5;6.5;6.5;-
KQ;Kenya Airways Plc;2.95;3.0;2.99;2.84;203700
LKL;Longhorn Publishers Plc;7.5;8.0;7.86;7.5;37000
NBV;Nairobi Business Ventures Ltd;0.89;0.89;0.89;0.89;100
NMG;Nation Media Group Plc;44.0;45.25;45.1;45.45;7000
SMER;Sameer Africa Plc;3.9;4.0;3.91;3.9;13500
SGL;Standard Group Ltd;29.5;29.5;29.5;29.5;-
TPSE;TPS Eastern Africa (Serena) Ltd;19.0;19.0;19.0;18.55;10000
UCHM;Uchumi Supermarket Ltd;0.34;0.35;0.34;0.36;50100
SCAN;WPP ScanGroup Plc;11.75;12.0;11.75;11.75;7800
ARM;ARM Cement Ltd;5.55;5.55;5.55;5.55;-
BAMB;Bamburi Cement Ltd;107.0;108.0;107.25;109.25;7100
CRWN;Crown Berger Ltd;80.0;80.0;80.0;80.0;-
CABL;East African Cables Ltd;2.34;2.48;2.47;2.34;4500
PORT;East African Portland Cement Ltd;14.5;14.5;14.5;14.8;100
KENO;KenolKobil Ltd;22.0;22.0;22.0;22.0;-
KEGN;Kenya Electricity Generating Company Plc;5.8;6.0;5.9;5.96;115900
KPLC;Kenya Power and Lighting Ltd;3.6;3.9;3.68;3.82;788500
KPLC-P4;KPLC-P4;5.0;5.0;5.0;5.0;-
KPLC-P7;KPLC-P7;6.0;6.0;6.0;6.0;-
TOTL;Total Kenya Ltd;28.6;29.0;28.9;28.6;89500
UMME;Umeme Ltd;7.52;7.52;7.52;7.52;-
BRIT;Britam Holdings Ltd;7.06;7.8;7.3;7.3;19800
CIC;CIC Insurance Group Ltd;3.02;3.2;3.12;3.2;99600
JUB;Jubilee Holdings Ltd;375.0;375.0;375.0;370.0;500
KNRE;Kenya Re-Insurance Corporation Ltd;3.32;3.68;3.41;3.68;346400
LBTY;Liberty Kenya Holdings Ltd;10.8;10.8;10.8;10.7;400
SLAM;Sanlam Kenya Plc;19.0;19.0;19.0;19.0;-
CTUM;Centum Investment Company Ltd;32.4;33.0;32.4;32.05;2900
HAFR;Home Afrika Ltd;0.55;0.61;0.59;0.56;14300
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;2.48;2.48;2.48;2.48;-
TCL;Trans-Century Ltd;3.3;3.6;3.32;3.45;1600
NSE;Nairobi Securities Exchange Plc;10.8;11.5;11.2;11.0;29600
BAT;BAT Kenya Plc;520.0;520.0;520.0;513.0;300
BOC;BOC Kenya Plc;65.0;70.0;67.75;72.0;900
CARB;Carbacid Investments Plc;8.66;8.7;8.68;8.7;25500
EABL;East African Breweries Ltd;202.0;204.75;202.25;202.0;107200
FTGH;Flame Tree Group Holdings Ltd;2.85;2.95;2.86;2.7;8700
ORCH;Kenya Orchards Ltd;12.6;12.6;12.6;12.6;-
MSC;Mumias Sugar Company Ltd;0.32;0.35;0.33;0.32;66400
UNGA;Unga Group Ltd;32.9;32.9;32.9;32.9;-
SCOM;Safaricom Plc;27.0;27.5;27.2;27.45;6139400
FAHR;Stanlib Fahari Income-REIT;8.3;8.32;8.3;8.56;14400
GLD;Barclays NewGold ETF;1235.0;1235.0;1235.0;1235.0;-
^FNK15;FTSE NSE Kenya 15 Index;184.13;185.79;184.58;184.72;-
^FNK25;FTSE NSE Kenya 25 Index;191.74;193.66;192.42;193.15;-
^N20I;NSE 20-Share Index;2545.28;2545.28;2545.28;2552.19;-
^N25I;NSE 25-Share Index;3545.64;3545.64;3545.64;3548.38;-
^NASI;NSE All-Share Index;146.74;146.74;146.74;147.31;-
^ZKEQTK;Zamara Kenya Equity Index (KES);1787.82;1787.82;1787.82;1790.95;-
^ZKEQTU;Zamara Kenya Equity Index (USD);1488.7;1488.7;1488.7;1492.02;-
;;;;;;
