Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;14.0;14.0;14.0;14.0;-
KUKZ;Kakuzi;340.0;340.0;340.0;340.0;-
KAPC;Kapchorua Tea Kenya Plc;73.0;73.0;73.0;71.0;100
LIMT;Limuru Tea Plc;470.0;470.0;470.0;470.0;-
SASN;Sasini Tea and Coffee Ltd;17.0;17.0;17.0;16.8;400
WTK;Williamson Tea Kenya Plc;126.0;138.0;130.0;140.0;300
CGEN;Car and General (K) Ltd;21.5;21.5;21.5;21.5;-
ABSA;ABSA Bank Kenya Plc;10.7;10.8;10.75;10.75;2651900
BKG;BK Group Plc;28.0;28.0;28.0;28.0;-
COOP;Co-operative Bank of Kenya Ltd;11.9;12.4;11.95;12.0;57200
DTK;Diamond Trust Bank Kenya Ltd;119.0;119.0;119.0;113.25;100
EQTY;Equity Group Holdings Ltd;39.0;40.0;39.2;39.65;35000
HFCK;HF Group Ltd;3.49;3.99;3.5;3.86;94900
IMH;I & M Holdings Plc;49.0;50.0;49.7;50.0;7100
KCB;KCB Group Plc;39.7;39.9;39.8;39.85;406100
NBK;National Bank of Kenya Ltd;3.6;3.96;3.76;3.75;10900
NCBA;NCBA Group Plc;28.0;28.5;28.2;27.95;103000
SBIC;Stanbic Holdings Plc;98.5;98.5;98.5;98.5;300
SCBK;Standard Chartered Bank Kenya Ltd;196.0;198.0;196.75;197.5;5500
DCON;Deacons (East Africa) Plc;0.45;0.45;0.45;0.45;-
EVRD;Eveready East Africa Ltd;1.05;1.06;1.05;1.05;1700
XPRS;Express Ltd;7.0;7.0;7.0;7.0;100
KQ;Kenya Airways Plc;2.64;3.17;2.98;2.89;230600
LKL;Longhorn Publishers Plc;7.9;7.9;7.9;7.5;500
NBV;Nairobi Business Ventures Ltd;0.86;0.89;0.86;0.9;2700
NMG;Nation Media Group Plc;44.5;45.0;44.6;44.5;15700
SMER;Sameer Africa Plc;3.75;3.75;3.75;3.75;-
SGL;Standard Group Ltd;27.1;27.1;27.1;27.1;-
TPSE;TPS Eastern Africa (Serena) Ltd;18.95;18.95;18.95;19.0;1300
UCHM;Uchumi Supermarket Ltd;0.32;0.35;0.33;0.32;1900
SCAN;WPP ScanGroup Plc;12.05;12.5;12.35;12.9;16000
ARM;ARM Cement Ltd;5.55;5.55;5.55;5.55;-
BAMB;Bamburi Cement Ltd;109.0;109.0;109.0;109.0;2000
CRWN;Crown Berger Ltd;82.0;82.0;82.0;82.0;-
CABL;East African Cables Ltd;3.65;3.98;3.81;3.62;59600
PORT;East African Portland Cement Ltd;14.4;14.45;14.4;14.45;200
KENO;KenolKobil Ltd;22.0;22.0;22.0;22.0;-
KEGN;Kenya Electricity Generating Company Plc;5.7;6.0;5.78;5.78;193400
KPLC;Kenya Power and Lighting Ltd;3.67;3.75;3.7;3.67;15500
KPLC-P4;KPLC-P4;5.0;5.0;5.0;5.0;-
KPLC-P7;KPLC-P7;6.0;6.0;6.0;6.0;-
TOTL;Total Kenya Ltd;27.15;28.5;27.2;27.0;2100
UMME;Umeme Ltd;7.6;7.6;7.6;7.52;14500
BRIT;Britam Holdings Ltd;7.2;7.46;7.22;7.24;40400
CIC;CIC Insurance Group Ltd;3.0;3.3;3.21;3.0;54900
JUB;Jubilee Holdings Ltd;350.0;350.0;350.0;370.0;100
KNRE;Kenya Re-Insurance Corporation Ltd;2.98;3.1;3.05;3.05;66500
LBTY;Liberty Kenya Holdings Ltd;9.72;10.1;9.94;9.9;11500
SLAM;Sanlam Kenya Plc;18.5;19.0;18.9;19.0;1900
CTUM;Centum Investment Company Ltd;32.1;32.3;32.2;32.15;60400
HAFR;Home Afrika Ltd;0.55;0.58;0.57;0.58;2200
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;2.15;2.15;2.15;2.15;-
TCL;Trans-Century Ltd;3.6;3.6;3.6;3.62;2600
NSE;Nairobi Securities Exchange Plc;11.0;11.4;11.0;11.55;36900
BAT;BAT Kenya Plc;515.0;515.0;515.0;515.0;200100
BOC;BOC Kenya Plc;66.75;66.75;66.75;66.75;-
CARB;Carbacid Investments Plc;7.6;8.0;7.68;7.88;84100
EABL;East African Breweries Ltd;200.0;204.0;200.5;201.75;15700
FTGH;Flame Tree Group Holdings Ltd;2.87;2.87;2.87;2.87;-
ORCH;Kenya Orchards Ltd;12.6;12.6;12.6;12.6;-
MSC;Mumias Sugar Company Ltd;0.3;0.33;0.3;0.3;224700
UNGA;Unga Group Ltd;32.9;32.9;32.9;32.9;200
SCOM;Safaricom Plc;28.65;29.6;29.2;28.5;23352400
FAHR;Stanlib Fahari Income-REIT;8.8;8.8;8.8;8.72;100
GLD;Barclays NewGold ETF;1235.0;1235.0;1235.0;1235.0;-
^FNK15;FTSE NSE Kenya 15 Index;185.4;187.48;186.11;185.57;-
^FNK25;FTSE NSE Kenya 25 Index;195.92;199.07;197.71;195.92;-
^N20I;NSE 20-Share Index;2539.95;2539.95;2539.95;2539.53;-
^N25I;NSE 25-Share Index;3597.77;3597.77;3597.77;3578.15;-
^NASI;NSE All-Share Index;151.4;151.4;151.4;149.74;-
^ZKEQTK;Zamara Kenya Equity Index (KES);1812.3;1812.3;1812.3;1805.76;-
^ZKEQTU;Zamara Kenya Equity Index (USD);1509.08;1509.08;1509.08;1504.36;-
;;;;;;
