20141103,8.0,8.75,8.0,8.5,6.59M
20141104,8.0,8.5,8.0,8.0,11.92M
20141105,8.25,8.75,8.5,8.0,35600
20141106,8.0,8.5,8.0,8.5,2.39M
20141107,8.0,8.3,8.0,8.0,2.32M
20141110,8.0,8.25,8.05,8.0,217100
20141111,8.0,8.5,8.2,8.05,192100
20141112,8.0,8.5,8.2,8.2,1.29M
20141113,8.2,8.9,8.4,8.2,3.13M
20141114,9.0,9.2,9.15,8.4,155300
20141117,9.0,9.8,9.4,9.15,48500
20141118,9.2,9.8,9.4,9.4,172900
20141119,9.4,9.6,9.5,9.4,133200
20141120,9.6,9.8,9.7,9.5,58600
20141121,9.5,9.8,9.55,9.7,36800
20141124,9.3,9.7,9.35,9.55,25500
20141125,9.0,9.5,9.1,9.35,62300
20141126,9.0,9.4,9.15,9.1,123100
20141127,8.9,9.2,9.0,9.15,229800
20141128,9.0,9.35,9.1,9.0,43100
