Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20141103;20.0;22.0;21.3;20.2;140300
20141104;21.75;22.75;22.1;21.3;223000
20141105;21.0;22.0;21.55;22.1;46300
20141106;21.0;21.5;21.2;21.55;56900
20141107;20.5;21.5;20.95;21.2;48400
20141110;20.25;21.5;20.55;20.95;31300
20141111;20.0;21.0;20.25;20.55;86300
20141112;20.0;20.75;20.45;20.25;105500
20141113;20.0;21.25;20.9;20.45;128800
20141114;20.5;21.5;21.0;20.9;46400
20141117;20.75;21.5;21.0;21.0;57300
20141118;20.75;21.5;21.0;21.0;195300
20141119;21.0;21.25;21.05;21.0;57700
20141120;21.0;21.5;21.0;21.05;295200
20141121;20.75;21.25;21.0;21.0;70800
20141124;21.0;21.5;21.0;21.0;356700
20141125;20.75;21.0;21.0;21.0;93200
20141126;20.5;21.0;20.9;21.0;208700
20141127;20.5;21.25;20.95;20.9;89600
20141128;20.0;21.75;21.4;20.95;343500
