Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20111201;29.0;30.0;29.75;29.75;10900
20111202;27.0;27.0;27.0;29.75;500
20111205;27.0;27.0;27.0;27.0;-
20111206;27.0;27.0;27.0;27.0;200
20111207;26.75;29.5;27.5;27.0;7900
20111208;29.75;29.75;29.75;27.5;8800
20111209;30.0;30.0;30.0;29.75;8600
20111213;30.0;30.0;30.0;30.0;100
20111214;30.0;30.0;30.0;30.0;100
20111215;27.0;27.0;27.0;30.0;1100
20111216;25.25;29.5;26.25;27.0;12700
20111219;26.0;26.0;26.0;26.25;2000
20111220;27.75;27.75;27.75;26.0;250000
20111221;29.75;29.75;29.75;27.75;100
20111222;29.0;29.0;29.0;29.75;900
20111223;29.0;29.0;29.0;29.0;-
20111227;29.5;29.5;29.5;29.0;7000
20111228;27.75;29.0;28.0;29.5;1600
20111229;27.0;28.0;27.0;28.0;3400
20111230;27.0;28.0;27.25;27.0;702200
