Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;13.5;14.5;14.4;13.5;1300
KUKZ;Kakuzi Plc;382.0;382.0;382.0;382.0;-
KAPC;Kapchorua Tea Kenya Plc;82.0;82.0;82.0;82.0;-
LIMT;Limuru Tea Plc;300.0;300.0;300.0;300.0;-
SASN;Sasini Plc;20.0;20.0;20.0;19.7;1000
WTK;Williamson Tea Kenya Plc;131.0;131.0;131.0;131.0;-
CGEN;Car and General (K) Ltd;35.0;35.0;35.0;35.0;-
ABSA;ABSA Bank Kenya Plc;10.1;10.25;10.15;10.25;88600
BKG;BK Group Plc;38.55;38.55;38.55;38.55;-
COOP;Co-operative Bank of Kenya Ltd;13.5;13.9;13.7;13.7;152000
DTK;Diamond Trust Bank Kenya Ltd;64.0;67.5;65.0;64.0;36300
EQTY;Equity Group Holdings Plc;51.0;53.0;52.5;52.25;2362400
HFCK;HF Group Ltd;3.9;4.0;3.98;3.95;48600
IMH;I & M Holdings Plc;22.8;23.0;23.0;22.9;128100
KCB;KCB Group Plc;47.1;48.9;47.95;48.15;1749000
NBK;National Bank of Kenya Ltd;4.12;4.12;4.12;4.12;-
NCBA;NCBA Group Plc;27.0;27.5;27.1;27.05;7100
SBIC;Stanbic Holdings Plc;94.0;94.0;94.0;91.25;100
SCBK;Standard Chartered Bank Kenya Ltd;134.0;137.0;134.75;134.5;26100
DCON;Deacons (East Africa) Plc;0.45;0.45;0.45;0.45;-
EVRD;Eveready East Africa Ltd;0.98;0.98;0.98;1.07;1500
XPRS;Express Kenya Plc;4.14;4.14;4.14;4.14;-
KQ;Kenya Airways Plc;3.83;3.83;3.83;3.83;-
LKL;Longhorn Publishers Plc;3.99;4.0;4.0;3.99;17700
NBV;Nairobi Business Ventures Ltd;4.93;5.26;5.22;4.93;130400
NMG;Nation Media Group Plc;24.5;25.2;24.95;25.3;1500
SMER;Sameer Africa Plc;3.15;3.45;3.3;3.48;4800
SGL;Standard Group Plc;19.55;19.55;19.55;19.55;-
TPSE;TPS Eastern Africa (Serena) Ltd;14.4;14.4;14.4;14.4;-
UCHM;Uchumi Supermarket Plc;0.24;0.26;0.25;0.26;306300
SCAN;WPP ScanGroup Plc;3.99;4.27;4.03;4.29;822200
ARM;ARM Cement Plc;5.55;5.55;5.55;5.55;-
BAMB;Bamburi Cement Ltd;38.5;39.0;38.75;39.0;63000
CRWN;Crown Paints Kenya Plc;25.9;26.0;26.0;25.85;18300
CABL;East African Cables Ltd;1.41;1.45;1.42;1.44;14200
PORT;East African Portland Cement Ltd;8.66;8.66;8.66;8.66;-
KEGN;Kenya Electricity Generating Company Plc;4.21;4.56;4.49;4.21;1533300
KPLC-P4;KPLC-P4;4.53;4.53;4.53;4.53;-
KPLC-P7;KPLC-P7;6.0;6.0;6.0;6.0;-
KPLC;Kenya Power and Lighting Company Plc;1.36;1.41;1.39;1.4;160600
TOTL;Total Kenya Ltd;25.0;25.5;25.2;24.5;9600
UMME;Umeme Ltd;6.54;6.54;6.54;6.5;7400
BRIT;Britam Holdings Plc;8.24;8.4;8.28;8.2;10500
CIC;CIC Insurance Group Ltd;2.72;3.0;2.78;2.83;130300
JUB;Jubilee Holdings Ltd;360.0;360.0;360.0;360.0;500
KNRE;Kenya Re-Insurance Corporation Ltd;2.43;2.49;2.47;2.47;83000
LBTY;Liberty Kenya Holdings Ltd;9.0;9.0;9.0;8.38;400
SLAM;Sanlam Kenya Plc;11.5;12.3;11.9;11.3;400
CTUM;Centum Investment Company Plc;15.7;15.95;15.75;15.6;27500
HAFR;Home Afrika Ltd;0.37;0.41;0.37;0.41;378500
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;2.2;2.2;2.2;2.2;-
TCL;Trans-Century Plc;1.24;1.24;1.24;1.24;-
NSE;Nairobi Securities Exchange Plc;9.46;10.0;9.78;9.46;5300
BOC;BOC Kenya Plc;67.75;67.75;67.75;64.5;200
BAT;British American Tobacco Kenya Plc;469.0;469.0;469.0;460.0;200
CARB;Carbacid Investments Plc;11.5;12.0;11.7;11.7;115200
EABL;East African Breweries Ltd;180.0;180.0;180.0;180.0;467800
FTGH;Flame Tree Group Holdings Ltd;1.3;1.35;1.32;1.35;4500
ORCH;Kenya Orchards Ltd;10.4;10.4;10.4;10.4;-
UNGA;Unga Group Ltd;32.75;32.75;32.75;32.75;-
SCOM;Safaricom Plc;43.6;44.75;44.45;43.85;5049400
FAHR;Stanlib Fahari Income-REIT;6.96;7.0;7.0;7.0;1004100
GLD;ABSA NewGold ETF;1890.0;1890.0;1890.0;1890.0;-
^FNK15;FTSE NSE Kenya 15 Index;218.08;221.99;220.84;219.72;-
^FNK25;FTSE NSE Kenya 25 Index;243.49;248.01;246.93;245.02;-
^N20I;NSE 20-Share Index;2015.77;2015.77;2015.77;2005.77;-
^N25I;NSE 25-Share Index;4056.31;4056.31;4056.31;4028.92;-
^NASI;NSE All-Share Index;186.33;186.33;186.33;184.47;-
^ZKEQTK;Zamara Kenya Equity Index (KES);2277.5;2277.5;2277.5;2267.34;-
^ZKEQTU;Zamara Kenya Equity Index (USD);1789.99;1789.99;1789.99;1782.0;-
;;;;;;
