Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;10.4;10.4;10.4;10.4;-
KUKZ;Kakuzi;310.0;310.0;310.0;340.25;200
KAPC;Kapchorua Tea Kenya Plc;78.5;78.5;78.5;78.5;-
LIMT;Limuru Tea Plc;440.0;440.0;440.0;440.0;-
SASN;Sasini Tea and Coffee Ltd;17.8;17.8;17.8;17.85;7500
WTK;Williamson Tea Kenya Plc;134.0;134.0;134.0;134.0;2700
CGEN;Car and General (K) Ltd;26.0;26.0;26.0;26.0;-
ABSA;ABSA Bank Kenya Plc;13.1;13.6;13.4;13.5;1624400
BKG;BK Group Plc;22.7;22.7;22.7;25.2;1000000
COOP;Co-operative Bank of Kenya Ltd;15.55;16.2;15.85;16.0;562700
DTK;Diamond Trust Bank Kenya Ltd;116.0;120.0;118.0;117.0;4300
EQTY;Equity Group Holdings Ltd;51.0;52.0;51.75;51.25;4030700
HFCK;HF Group Ltd;6.0;6.4;6.16;6.12;27200
IMH;I & M Holdings Plc;57.75;58.5;58.0;58.25;36400
KCB;KCB Group Plc;51.5;53.0;52.0;51.75;1963500
NBK;National Bank of Kenya Ltd;4.12;4.12;4.12;4.12;-
NCBA;NCBA Group Plc;36.2;36.6;36.45;36.25;116200
SBIC;Stanbic Holdings Plc;110.0;115.0;114.5;112.75;51700
SCBK;Standard Chartered Bank Kenya Ltd;203.0;210.0;207.0;204.5;4000
DCON;Deacons (East Africa) Plc;0.45;0.45;0.45;0.45;-
EVRD;Eveready East Africa Ltd;1.08;1.08;1.08;1.1;200
XPRS;Express Ltd;6.0;6.0;6.0;6.28;100
KQ;Kenya Airways Plc;2.27;2.4;2.32;2.39;19500
LKL;Longhorn Publishers Plc;6.3;6.4;6.32;6.4;17100
NBV;Nairobi Business Ventures Ltd;0.7;0.7;0.7;0.7;2000
NMG;Nation Media Group Plc;35.2;38.5;36.85;35.8;2300
SMER;Sameer Africa Plc;2.66;2.7;2.7;2.66;1100
SGL;Standard Group Ltd;26.3;26.3;26.3;26.3;-
TPSE;TPS Eastern Africa (Serena) Ltd;17.8;17.8;17.8;16.2;1200
UCHM;Uchumi Supermarket Ltd;0.27;0.27;0.27;0.25;1400
SCAN;WPP ScanGroup Plc;18.85;19.0;18.95;19.35;182400
ARM;ARM Cement Ltd;5.55;5.55;5.55;5.55;-
BAMB;Bamburi Cement Ltd;73.0;76.0;74.0;77.0;300
CRWN;Crown Berger Ltd;65.5;65.5;65.5;65.5;-
CABL;East African Cables Ltd;2.6;2.7;2.63;2.51;4200
PORT;East African Portland Cement Ltd;13.2;13.2;13.2;13.2;-
KEGN;Kenya Electricity Generating Company Plc;5.54;5.8;5.64;5.78;508800
KPLC;Kenya Power and Lighting Ltd;2.96;3.0;2.99;2.96;24900
KPLC-P4;KPLC-P4;5.0;5.0;5.0;5.0;-
KPLC-P7;KPLC-P7;6.0;6.0;6.0;6.0;-
TOTL;Total Kenya Ltd;29.0;29.0;29.0;29.0;100
UMME;Umeme Ltd;8.0;8.0;8.0;8.0;-
BRIT;Britam Holdings Ltd;9.0;9.7;9.14;9.2;146800
CIC;CIC Insurance Group Ltd;2.85;2.98;2.94;2.88;39500
JUB;Jubilee Holdings Ltd;360.0;360.0;360.0;360.0;-
KNRE;Kenya Re-Insurance Corporation Ltd;3.0;3.05;3.03;3.0;121000
LBTY;Liberty Kenya Holdings Ltd;10.4;10.4;10.4;10.4;-
SLAM;Sanlam Kenya Plc;17.5;17.5;17.5;17.5;5000
CTUM;Centum Investment Company Ltd;28.8;29.0;29.0;28.85;623100
HAFR;Home Afrika Ltd;0.5;0.55;0.51;0.55;844200
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;2.03;2.03;2.03;2.03;-
TCL;Trans-Century Ltd;2.4;2.4;2.4;2.4;-
NSE;Nairobi Securities Exchange Plc;11.5;11.65;11.55;11.6;20600
BAT;BAT Kenya Plc;495.0;505.0;499.75;485.0;6000
BOC;BOC Kenya Plc;63.0;63.0;63.0;63.0;-
CARB;Carbacid Investments Plc;8.6;8.6;8.6;9.08;2700
EABL;East African Breweries Ltd;208.0;212.0;210.0;210.0;1155500
FTGH;Flame Tree Group Holdings Ltd;2.2;2.2;2.2;2.0;400
ORCH;Kenya Orchards Ltd;12.5;12.5;12.5;12.5;-
UNGA;Unga Group Ltd;31.95;31.95;31.95;34.65;100
SCOM;Safaricom Plc;31.2;32.3;31.55;31.5;2710900
FAHR;Stanlib Fahari Income-REIT;9.8;9.8;9.8;9.8;-
GLD;Barclays NewGold ETF;1470.0;1470.0;1470.0;1470.0;-
^FNK15;FTSE NSE Kenya 15 Index;219.41;221.71;219.98;219.7;-
^FNK25;FTSE NSE Kenya 25 Index;227.16;230.55;228.39;227.8;-
^N20I;NSE 20-Share Index;2666.96;2666.96;2666.96;2669.13;-
^N25I;NSE 25-Share Index;4110.98;4110.98;4110.98;4102.13;-
^NASI;NSE All-Share Index;166.34;166.34;166.34;166.23;-
^ZKEQTK;Zamara Kenya Equity Index (KES);2170.83;2170.83;2170.83;2163.55;-
^ZKEQTU;Zamara Kenya Equity Index (USD);1849.66;1849.66;1849.66;1846.2;-
;;;;;;
