Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20210602;40.3;41.85;41.1;40.85;5847500
20210603;40.5;41.75;41.0;41.1;4545100
20210604;40.2;41.1;40.5;41.0;1004200
20210607;40.5;41.0;40.55;40.5;3101100
20210608;40.6;41.2;40.95;40.55;1140500
20210609;41.0;41.5;41.0;40.95;12544200
20210610;41.0;41.55;41.25;41.0;6835900
20210611;41.0;41.8;41.25;41.25;20279400
20210614;41.25;41.7;41.45;41.25;805800
20210615;41.3;42.0;41.6;41.45;4987800
20210616;41.45;42.2;41.95;41.6;9027100
20210617;41.25;41.95;41.6;41.95;1814900
20210618;41.05;41.95;41.25;41.6;12133300
20210621;41.0;41.4;41.3;41.25;2453100
20210622;41.05;41.5;41.3;41.3;18738600
20210623;41.0;41.3;41.15;41.3;5347200
20210624;40.8;41.25;40.95;41.15;9055800
20210625;40.5;41.25;40.75;40.95;7035700
20210628;40.45;41.0;40.7;40.75;5135400
20210629;40.55;41.75;40.85;40.7;5822600
20210630;41.0;42.0;41.45;40.85;1567300
