Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20210602;8.0;8.0;8.0;8.0;100
20210603;8.0;8.0;8.0;8.0;100
20210604;7.8;8.0;7.9;8.0;2000
20210607;7.9;7.9;7.9;7.9;-
20210608;7.32;7.32;7.32;7.9;100
20210609;7.32;7.32;7.32;7.32;-
20210610;7.32;7.32;7.32;7.32;-
20210611;8.04;8.04;8.04;7.32;200
20210614;8.04;8.04;8.04;8.04;-
20210615;8.04;8.04;8.04;8.04;-
20210616;8.04;8.04;8.04;8.04;-
20210617;8.04;8.04;8.04;8.04;-
20210618;8.04;8.04;8.04;8.04;-
20210621;8.04;8.04;8.04;8.04;-
20210622;8.04;8.04;8.04;8.04;-
20210623;8.82;8.82;8.82;8.04;900
20210624;8.5;8.8;8.58;8.82;3400
20210625;8.58;8.58;8.58;8.58;-
20210628;8.58;8.58;8.58;8.58;-
20210629;8.58;8.58;8.58;8.58;-
20210630;8.5;8.5;8.5;8.58;1500
