Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;22.0;22.0;22.0;22.5;100
KUKZ;Kakuzi;301.0;301.0;301.0;301.0;-
KAPC;Kapchorua Tea Kenya Plc;76.0;76.0;76.0;76.0;-
LIMT;Limuru Tea Plc;800.0;800.0;800.0;800.0;-
SASN;Sasini Tea and Coffee Ltd;20.5;20.5;20.5;20.75;500
WTK;Williamson Tea Kenya Plc;180.0;181.0;180.0;180.0;13100
CGEN;Car and General (K) Ltd;33.5;33.5;33.5;33.5;-
ABSA;ABSA Bank Kenya Plc;10.0;10.1;10.0;10.0;571300
COOP;Co-operative Bank of Kenya Ltd;14.5;14.95;14.6;14.75;2293400
DTK;Diamond Trust Bank Kenya Ltd;160.0;161.0;160.0;160.0;8000
EQTY;Equity Group Holdings Ltd;37.0;39.0;37.5;37.25;1182300
HFCK;HF Group Ltd;19.5;19.95;19.7;19.95;16700
IMH;I & M Holdings Plc;106.0;106.0;106.0;105.0;27200
KCB;KCB Group Plc;32.5;33.0;32.75;32.25;526000
NBK;National Bank of Kenya Ltd;8.1;9.0;8.2;8.5;11600
NCBA;NCBA Group Plc;31.75;33.75;32.25;32.2;31600
SBIC;Stanbic Holdings Plc;82.0;82.5;82.0;81.5;2500
SCBK;Standard Chartered Bank Kenya Ltd;205.0;208.0;205.0;207.75;131000
EVRD;Eveready East Africa Ltd;2.1;2.15;2.1;2.0;2500
XPRS;Express Ltd;3.3;3.3;3.3;3.2;500
KQ;Kenya Airways Plc;3.9;4.1;3.9;4.05;371300
LKL;Longhorn Publishers Plc;5.4;5.75;5.5;5.6;6000
NBV;Nairobi Business Ventures Ltd;7.2;7.2;7.2;7.2;-
NMG;Nation Media Group Plc;120.0;125.0;120.0;120.0;161400
SMER;Sameer Africa Plc;2.85;3.0;2.85;2.85;41300
SGL;Standard Group Ltd;26.5;26.5;26.5;26.5;-
TPSE;TPS Eastern Africa (Serena) Ltd;20.75;21.25;21.0;20.25;4400
UCHM;Uchumi Supermarket Ltd;3.0;3.1;3.05;3.0;16800
SCAN;WPP ScanGroup Plc;17.0;19.0;17.9;18.5;59100
ARM;ARM Cement Ltd;27.5;30.0;27.5;29.75;6500
BAMB;Bamburi Cement Ltd;162.0;162.0;162.0;165.0;300
CRWN;Crown Berger Ltd;55.5;55.5;55.5;55.5;-
CABL;East African Cables Ltd;8.0;8.75;8.05;8.35;12400
PORT;East African Portland Cement Ltd;29.75;32.0;30.75;33.0;200
KENO;KenolKobil Ltd;10.4;10.5;10.45;10.4;591600
KEGN;Kenya Electricity Generating Company Plc;6.5;6.65;6.6;6.6;53100
KPLC;Kenya Power and Lighting Ltd;8.4;9.0;8.55;8.55;154400
KPLC-P4;KPLC-P4;5.5;5.5;5.5;5.5;-
KPLC-P7;KPLC-P7;5.5;5.5;5.5;5.5;-
TOTL;Total Kenya Ltd;15.5;16.0;15.6;15.35;16600
UMME;Umeme Ltd;15.0;15.0;15.0;15.0;-
BRIT;Britam Holdings Ltd;12.5;13.2;12.85;13.05;328800
CIC;CIC Insurance Group Ltd;4.45;4.55;4.45;4.5;58100
JUB;Jubilee Holdings Ltd;460.0;470.0;466.0;460.0;7700
KNRE;Kenya Re-Insurance Corporation Ltd;19.6;19.7;19.65;19.6;758900
LBTY;Liberty Kenya Holdings Ltd;14.0;14.2;14.0;14.2;1000
SLAM;Sanlam Kenya Plc;36.5;36.5;36.5;36.5;-
CTUM;Centum Investment Company Ltd;42.5;44.0;43.65;43.45;440100
HAFR;Home Afrika Ltd;1.3;1.4;1.3;1.3;31700
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;2.9;2.9;2.9;3.0;10000
TCL;Trans-Century Ltd;4.9;4.95;4.9;4.95;500
NSE;Nairobi Securities Exchange Plc;17.5;17.95;17.65;17.8;40100
BAT;BAT Kenya Plc;880.0;880.0;880.0;870.0;3000
BOC;BOC Kenya Plc;80.0;89.0;83.0;82.0;300
CARB;Carbacid Investments Plc;14.5;14.75;14.7;14.75;9400
EABL;East African Breweries Ltd;267.0;270.0;267.0;265.0;67300
FTGH;Flame Tree Group Holdings Ltd;5.1;5.45;5.25;5.4;1700
ORCH;Kenya Orchards Ltd;97.0;97.0;97.0;97.0;-
MSC;Mumias Sugar Company Ltd;1.2;1.3;1.2;1.2;250100
UNGA;Unga Group Ltd;33.0;33.0;33.0;31.0;200
SCOM;Safaricom Plc;18.4;19.2;18.85;18.1;19375800
FAHR;Stanlib Fahari Income-REIT;18.0;18.5;18.05;18.05;10200
^FNK15;FTSE NSE Kenya 15 Index;171.38;174.8;173.51;171.38;-
^FNK25;FTSE NSE Kenya 25 Index;173.55;177.83;176.26;173.55;-
^N20I;NSE 20-Share Index;3494.03;3494.03;3494.03;3508.49;-
^N25I;NSE 25-Share Index;3881.35;3881.35;3881.35;3846.75;-
^NASI;NSE All-Share Index;140.93;140.93;140.93;138.75;-
;;;;;;
