Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20191101;0.45;0.45;0.45;0.45;-
20191104;0.45;0.45;0.45;0.45;-
20191105;0.45;0.45;0.45;0.45;-
20191106;0.45;0.45;0.45;0.45;-
20191107;0.45;0.45;0.45;0.45;-
20191108;0.45;0.45;0.45;0.45;-
20191111;0.45;0.45;0.45;0.45;-
20191112;0.45;0.45;0.45;0.45;-
20191113;0.45;0.45;0.45;0.45;-
20191114;0.45;0.45;0.45;0.45;-
20191115;0.45;0.45;0.45;0.45;-
20191118;0.45;0.45;0.45;0.45;-
20191119;0.45;0.45;0.45;0.45;-
20191120;0.45;0.45;0.45;0.45;-
20191121;0.45;0.45;0.45;0.45;-
20191122;0.45;0.45;0.45;0.45;-
20191125;0.45;0.45;0.45;0.45;-
20191126;0.45;0.45;0.45;0.45;-
20191127;0.45;0.45;0.45;0.45;-
20191128;0.45;0.45;0.45;0.45;-
20191129;0.45;0.45;0.45;0.45;-
