Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20191101;2733.75;2733.75;2733.75;2643.39;-
20191104;2727.91;2727.91;2727.91;2733.75;-
20191105;2730.12;2730.12;2730.12;2727.91;-
20191106;2766.77;2766.77;2766.77;2730.12;-
20191107;2747.48;2747.48;2747.48;2766.77;-
20191108;2717.86;2717.86;2717.86;2747.48;-
20191111;2697.56;2697.56;2697.56;2717.86;-
20191112;2672.36;2672.36;2672.36;2697.56;-
20191113;2641.58;2641.58;2641.58;2672.36;-
20191114;2635.56;2635.56;2635.56;2641.58;-
20191115;2652.95;2652.95;2652.95;2635.56;-
20191118;2653.85;2653.85;2653.85;2652.95;-
20191119;2638.89;2638.89;2638.89;2653.85;-
20191120;2616.16;2616.16;2616.16;2638.89;-
20191121;2623.97;2623.97;2623.97;2616.16;-
20191122;2618.75;2618.75;2618.75;2623.97;-
20191125;2623.46;2623.46;2623.46;2618.75;-
20191126;2623.34;2623.34;2623.34;2623.46;-
20191127;2611.62;2611.62;2611.62;2623.34;-
20191128;2614.81;2614.81;2614.81;2611.62;-
20191129;2618.62;2618.62;2618.62;2614.81;-
