Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20191101;2169.76;2169.76;2169.76;2079.97;-
20191104;2128.37;2128.37;2128.37;2169.76;-
20191105;2105.82;2105.82;2105.82;2128.37;-
20191106;2166.18;2166.18;2166.18;2105.82;-
20191107;2150.89;2150.89;2150.89;2166.18;-
20191108;2095.07;2095.07;2095.07;2150.89;-
20191111;2084.08;2084.08;2084.08;2095.07;-
20191112;2057.72;2057.72;2057.72;2084.08;-
20191113;2048.03;2048.03;2048.03;2057.72;-
20191114;2059.6;2059.6;2059.6;2048.03;-
20191115;2047.7;2047.7;2047.7;2059.6;-
20191118;2049.26;2049.26;2049.26;2047.7;-
20191119;2049.93;2049.93;2049.93;2049.26;-
20191120;2045.48;2045.48;2045.48;2049.93;-
20191121;2037.45;2037.45;2037.45;2045.48;-
20191122;2039.75;2039.75;2039.75;2037.45;-
20191125;2044.77;2044.77;2044.77;2039.75;-
20191126;2029.69;2029.69;2029.69;2044.77;-
20191127;2040.09;2040.09;2040.09;2029.69;-
20191128;2065.71;2065.71;2065.71;2040.09;-
20191129;2086.38;2086.38;2086.38;2065.71;-
