Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20180201;13.1;13.1;13.1;13.3;2900
20180202;13.1;13.2;13.1;13.1;8300
20180205;13.1;13.5;13.45;13.1;5006500
20180206;13.0;13.3;13.05;13.45;24100
20180207;12.7;13.0;12.95;13.05;3800
20180208;11.75;12.7;11.9;12.95;8400
20180209;12.7;13.0;12.7;11.9;7200
20180212;12.4;12.7;12.6;12.7;400
20180213;12.35;12.4;12.35;12.6;45900
20180214;12.5;12.7;12.5;12.35;23600
20180215;12.7;13.0;12.75;12.5;500
20180216;13.0;13.0;13.0;12.75;900
20180219;12.7;13.0;12.7;13.0;1500
20180220;12.7;13.0;12.95;12.7;192500
20180221;13.0;13.3;13.15;12.95;5600
20180222;13.0;13.3;13.05;13.15;1100
20180223;13.0;13.15;13.0;13.05;8800
20180226;12.0;13.0;12.6;13.0;5400
20180227;13.0;13.2;13.05;12.6;1400
20180228;13.0;13.2;13.0;13.05;1800
