Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20180201;74.0;74.0;74.0;72.0;100
20180202;72.0;72.0;72.0;74.0;1000
20180205;72.0;72.0;72.0;72.0;700
20180206;72.0;72.0;72.0;72.0;-
20180207;72.0;72.0;72.0;72.0;-
20180208;72.0;72.0;72.0;72.0;-
20180209;72.0;72.0;72.0;72.0;-
20180212;72.0;72.0;72.0;72.0;-
20180213;72.0;72.0;72.0;72.0;-
20180214;72.0;72.0;72.0;72.0;-
20180215;72.0;72.0;72.0;72.0;-
20180216;72.0;72.0;72.0;72.0;-
20180219;72.0;72.0;72.0;72.0;-
20180220;72.0;72.0;72.0;72.0;-
20180221;72.0;72.0;72.0;72.0;-
20180222;72.0;72.0;72.0;72.0;-
20180223;72.0;72.0;72.0;72.0;-
20180226;72.0;72.0;72.0;72.0;-
20180227;72.0;72.0;72.0;72.0;-
20180228;72.0;72.0;72.0;72.0;100
