Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20180201;10.6;10.9;10.6;10.85;31600
20180202;10.6;10.8;10.7;10.6;40800
20180205;10.6;10.8;10.65;10.7;22100
20180206;10.6;10.95;10.65;10.65;16200
20180207;10.6;10.65;10.6;10.65;25900
20180208;10.6;10.95;10.6;10.6;42700
20180209;10.6;11.0;10.6;10.6;14000
20180212;10.6;10.7;10.6;10.6;13800
20180213;10.7;10.95;10.7;10.6;15200
20180214;10.7;10.8;10.7;10.7;12900
20180215;10.7;10.8;10.75;10.7;17800
20180216;10.7;11.5;10.7;10.75;36800
20180219;10.6;11.3;10.7;10.7;13200
20180220;10.2;10.85;10.45;10.7;16600
20180221;10.2;10.5;10.25;10.45;13500
20180222;10.25;10.35;10.25;10.25;7000
20180223;10.25;10.35;10.25;10.25;14700
20180226;10.15;10.25;10.2;10.25;66900
20180227;10.1;10.3;10.15;10.2;162700
20180228;10.2;10.4;10.3;10.15;37500
