Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20180201;2.85;2.85;2.85;2.85;-
20180202;2.85;2.85;2.85;2.85;-
20180205;3.0;3.0;3.0;2.85;300
20180206;3.0;3.3;3.0;3.0;101100
20180207;3.0;3.0;3.0;3.0;1000
20180208;2.9;2.9;2.9;3.0;100
20180209;2.9;2.9;2.9;2.9;2000
20180212;2.9;2.9;2.9;2.9;200
20180213;2.9;2.9;2.9;2.9;-
20180214;2.95;3.0;2.95;2.9;2700
20180215;2.95;2.95;2.95;2.95;-
20180216;2.95;3.15;2.95;2.95;3800
20180219;2.95;2.95;2.95;2.95;2000
20180220;2.95;2.95;2.95;2.95;-
20180221;2.9;2.9;2.9;2.95;100
20180222;2.9;2.9;2.9;2.9;-
20180223;2.9;3.0;2.9;2.9;900
20180226;2.9;2.9;2.9;2.9;-
20180227;2.9;2.9;2.9;2.9;1600
20180228;2.9;2.9;2.9;2.9;-
