Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20180201;203.0;205.0;204.0;205.0;23700
20180202;205.0;205.0;205.0;204.0;8700
20180205;205.0;205.0;205.0;205.0;21200
20180206;210.0;210.0;210.0;205.0;25100
20180207;210.0;210.0;210.0;210.0;12000
20180208;210.0;210.0;210.0;210.0;22300
20180209;210.0;210.0;210.0;210.0;84700
20180212;205.0;211.0;209.0;210.0;164700
20180213;210.0;211.0;210.0;209.0;19100
20180214;205.0;210.0;209.0;210.0;161500
20180215;205.0;210.0;209.0;209.0;281900
20180216;210.0;210.0;210.0;209.0;4500
20180219;209.0;210.0;209.0;210.0;4400
20180220;209.0;210.0;209.0;209.0;102000
20180221;210.0;212.0;210.0;209.0;752300
20180222;209.0;210.0;209.0;210.0;2855100
20180223;210.0;210.0;210.0;209.0;208700
20180226;209.0;209.0;209.0;210.0;1400
20180227;209.0;210.0;209.0;209.0;917400
20180228;210.0;210.0;210.0;209.0;33000
