20110602,12.0,12.5,12.45,2.22M
20110603,12.5,13.5,12.9,406100
20110606,12.75,13.0,12.95,117300
20110607,13.0,13.1,13.0,1.39M
20110608,13.05,13.1,13.05,33600
20110609,12.0,13.5,13.05,2.02M
20110610,13.0,13.2,13.1,694200
20110613,11.85,13.1,11.85,343100
20110614,10.95,11.9,11.05,21600
20110615,10.5,11.85,10.65,278700
20110616,10.5,11.5,11.15,25900
20110617,10.1,11.5,10.5,90600
20110620,10.5,11.5,10.6,170900
20110621,10.6,10.7,10.65,68300
20110622,10.7,11.5,10.95,17500
20110623,10.95,11.45,11.0,63500
20110624,10.4,11.0,10.65,1.01M
20110627,10.3,11.5,10.8,1.17M
20110628,10.55,11.1,10.6,722100
20110629,10.65,11.5,10.95,304100
20110630,10.65,11.5,10.8,25600
