Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20131202;89.0;89.0;89.0;91.5;100
20131203;89.0;92.0;91.0;89.0;1300
20131204;91.0;91.0;91.0;91.0;1100
20131205;91.0;91.0;91.0;91.0;-
20131206;90.0;90.0;90.0;91.0;200
20131209;90.0;90.0;90.0;90.0;-
20131210;90.0;90.0;90.0;90.0;-
20131211;90.0;90.0;90.0;90.0;-
20131213;90.0;90.0;90.0;90.0;-
20131216;90.0;90.0;90.0;90.0;-
20131217;95.0;96.0;95.0;90.0;9300
20131218;95.0;95.0;95.0;95.0;-
20131219;95.0;100.0;95.5;95.0;3400
20131220;95.5;95.5;95.5;95.5;-
20131223;95.0;95.0;95.0;95.5;500
20131224;95.0;95.0;95.0;95.0;-
20131227;95.0;95.0;95.0;95.0;-
20131230;95.0;95.0;95.0;95.0;-
20131231;95.0;95.0;95.0;95.0;-
