Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;12.9;13.0;13.0;12.95;2700
KUKZ;Kakuzi Plc;385.25;385.25;385.25;383.0;100
KAPC;Kapchorua Tea Kenya Plc;88.5;88.5;88.5;90.0;100
LIMT;Limuru Tea Plc;320.0;320.0;320.0;320.0;-
SASN;Sasini Plc;18.7;19.0;18.8;18.7;300
WTK;Williamson Tea Kenya Plc;142.25;142.25;142.25;142.25;-
CGEN;Car and General (K) Ltd;35.0;35.0;35.0;35.0;1500
ABSA;ABSA Bank Kenya Plc;10.15;10.4;10.3;10.3;581200
BKG;BK Group Plc;35.0;35.0;35.0;36.0;100
COOP;Co-operative Bank of Kenya Ltd;13.3;13.5;13.45;13.45;109900
DTK;Diamond Trust Bank Kenya Ltd;64.5;65.5;64.75;64.5;7300
EQTY;Equity Group Holdings Plc;49.15;50.0;49.6;49.05;123100
HFCK;HF Group Ltd;3.4;3.99;3.66;3.67;70400
IMH;I & M Holdings Plc;22.45;22.8;22.5;22.6;14500
KCB;KCB Group Plc;46.2;46.5;46.3;46.35;1091000
NBK;National Bank of Kenya Ltd;4.12;4.12;4.12;4.12;-
NCBA;NCBA Group Plc;27.1;27.9;27.4;27.1;69700
SBIC;Stanbic Holdings Plc;82.0;91.0;89.25;91.0;600
SCBK;Standard Chartered Bank Kenya Ltd;134.5;136.0;135.25;135.25;10900
DCON;Deacons (East Africa) Plc;0.45;0.45;0.45;0.45;-
EVRD;Eveready East Africa Ltd;0.93;0.96;0.96;0.96;7300
XPRS;Express Kenya Plc;4.0;4.0;4.0;4.0;-
KQ;Kenya Airways Plc;3.83;3.83;3.83;3.83;-
LKL;Longhorn Publishers Plc;3.98;4.0;3.99;4.0;8600
NBV;Nairobi Business Ventures Ltd;7.7;8.3;8.08;8.08;124800
NMG;Nation Media Group Plc;25.0;25.5;25.15;25.0;5500
SMER;Sameer Africa Plc;3.48;3.48;3.48;3.48;9900
SGL;Standard Group Plc;18.0;18.0;18.0;18.1;1000
TPSE;TPS Eastern Africa (Serena) Ltd;15.45;15.45;15.45;15.0;100
UCHM;Uchumi Supermarket Plc;0.25;0.27;0.26;0.25;80600
SCAN;WPP ScanGroup Plc;5.2;6.1;5.74;5.56;2030300
ARM;ARM Cement Plc;5.55;5.55;5.55;5.55;-
BAMB;Bamburi Cement Ltd;38.5;39.85;38.6;39.8;15100
CRWN;Crown Paints Kenya Plc;32.0;33.35;32.65;32.95;11500
CABL;East African Cables Ltd;1.55;1.61;1.6;1.59;49200
PORT;East African Portland Cement Ltd;8.5;8.56;8.54;9.0;5400
KEGN;Kenya Electricity Generating Company Plc;4.9;5.1;4.94;4.86;259200
KPLC-P4;KPLC-P4;4.53;4.53;4.53;4.53;-
KPLC-P7;KPLC-P7;6.0;6.0;6.0;6.0;-
KPLC;Kenya Power and Lighting Company Plc;1.63;1.7;1.7;1.55;767500
TOTL;Total Kenya Ltd;25.2;25.25;25.2;25.15;25300
UMME;Umeme Ltd;6.6;6.9;6.6;6.3;10400
BRIT;Britam Holdings Plc;8.2;8.36;8.22;8.22;23000
CIC;CIC Insurance Group Ltd;2.8;2.84;2.8;2.76;119300
JUB;Jubilee Holdings Ltd;331.0;365.0;353.5;360.25;4600
KNRE;Kenya Re-Insurance Corporation Ltd;2.5;2.54;2.5;2.51;91900
LBTY;Liberty Kenya Holdings Ltd;8.2;8.2;8.2;8.0;1000
SLAM;Sanlam Kenya Plc;9.72;11.0;10.85;10.7;18400
CTUM;Centum Investment Company Plc;16.8;16.95;16.85;16.85;29600
HAFR;Home Afrika Ltd;0.38;0.41;0.39;0.38;27400
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;2.2;2.2;2.2;2.2;12700
TCL;Trans-Century Plc;1.35;1.4;1.38;1.4;400
NSE;Nairobi Securities Exchange Plc;9.7;9.9;9.82;9.74;7700
BOC;BOC Kenya Plc;68.0;74.0;69.75;67.75;14100
BAT;British American Tobacco Kenya Plc;463.0;463.0;463.0;463.75;1400
CARB;Carbacid Investments Plc;11.0;12.1;11.1;11.05;23200
EABL;East African Breweries Ltd;175.0;176.0;175.0;175.5;153800
FTGH;Flame Tree Group Holdings Ltd;1.35;1.35;1.35;1.34;5800
ORCH;Kenya Orchards Ltd;10.4;10.4;10.4;10.4;-
UNGA;Unga Group Ltd;32.95;32.95;32.95;32.95;-
SCOM;Safaricom Plc;41.8;42.15;42.0;41.6;5013700
FAHR;Stanlib Fahari Income-REIT;6.98;7.1;7.02;6.9;6500
GLD;ABSA NewGold ETF;1890.0;1890.0;1890.0;1890.0;-
^FNK15;FTSE NSE Kenya 15 Index;213.58;215.33;214.46;213.58;-
^FNK25;FTSE NSE Kenya 25 Index;235.69;237.88;237.01;235.69;-
^N20I;NSE 20-Share Index;2066.46;2066.46;2066.46;2053.0;-
^N25I;NSE 25-Share Index;3909.72;3909.72;3909.72;3893.52;-
^NASI;NSE All-Share Index;178.74;178.74;178.74;177.65;-
^ZKEQTK;Zamara Kenya Equity Index (KES);2188.82;2188.82;2188.82;2181.01;-
^ZKEQTU;Zamara Kenya Equity Index (USD);1711.7;1711.7;1711.7;1706.2;-
;;;;;;
