Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;12.5;12.5;12.5;12.5;1800
KUKZ;Kakuzi;300.0;300.0;300.0;300.0;-
KAPC;Kapchorua Tea Kenya Plc;63.0;63.0;63.0;63.25;200
LIMT;Limuru Tea Plc;450.0;450.0;450.0;450.0;-
SASN;Sasini Tea and Coffee Ltd;15.5;15.5;15.5;16.1;2100
WTK;Williamson Tea Kenya Plc;140.0;142.75;140.5;141.75;500
CGEN;Car and General (K) Ltd;23.0;24.0;23.2;22.75;1300
ABSA;ABSA Bank Kenya Plc;10.6;10.75;10.7;10.55;127900
BKG;BK Group Plc;31.0;31.0;31.0;31.0;-
COOP;Co-operative Bank of Kenya Ltd;12.5;12.8;12.6;12.55;1319500
DTK;Diamond Trust Bank Kenya Ltd;121.0;122.0;121.75;120.5;179500
EQTY;Equity Group Holdings Ltd;41.2;41.8;41.35;41.15;6326900
HFCK;HF Group Ltd;4.0;4.15;4.05;4.15;169700
IMH;I & M Holdings Plc;124.75;124.75;124.75;123.0;2000
KCB;KCB Group Plc;41.3;41.5;41.35;41.3;2186600
NBK;National Bank of Kenya Ltd;4.35;4.8;4.65;4.82;28500
NCBA;NCBA Group Plc;32.65;33.7;33.0;33.4;196800
SBIC;Stanbic Holdings Plc;102.0;102.0;102.0;102.0;3000
SCBK;Standard Chartered Bank Kenya Ltd;193.0;193.25;193.0;192.5;5700
DCON;Deacons (East Africa) Plc;0.45;0.45;0.45;0.45;-
EVRD;Eveready East Africa Ltd;0.9;0.99;0.98;0.99;8600
XPRS;Express Ltd;6.58;6.58;6.58;6.58;-
KQ;Kenya Airways Plc;3.96;4.4;4.1;4.38;114800
LKL;Longhorn Publishers Plc;6.8;6.86;6.84;6.8;4400
NBV;Nairobi Business Ventures Ltd;1.0;1.0;1.0;0.99;100
NMG;Nation Media Group Plc;55.0;58.0;57.75;57.5;5900
SMER;Sameer Africa Plc;2.01;2.2;2.18;2.2;21800
SGL;Standard Group Ltd;23.75;23.75;23.75;23.75;100
TPSE;TPS Eastern Africa (Serena) Ltd;21.0;21.0;21.0;21.0;5000
UCHM;Uchumi Supermarket Ltd;0.35;0.36;0.36;0.36;12600
SCAN;WPP ScanGroup Plc;17.85;18.3;18.05;17.85;84300
ARM;ARM Cement Ltd;5.55;5.55;5.55;5.55;-
BAMB;Bamburi Cement Ltd;118.0;119.0;118.0;118.0;352400
CRWN;Crown Berger Ltd;84.5;84.5;84.5;84.5;-
CABL;East African Cables Ltd;2.6;2.6;2.6;2.56;1700
PORT;East African Portland Cement Ltd;16.8;16.8;16.8;16.8;-
KENO;KenolKobil Ltd;22.0;22.0;22.0;22.0;-
KEGN;Kenya Electricity Generating Company Plc;6.16;6.4;6.24;6.22;1352100
KPLC;Kenya Power and Lighting Ltd;4.0;4.05;4.01;4.05;136700
KPLC-P4;KPLC-P4;5.0;5.0;5.0;5.0;-
KPLC-P7;KPLC-P7;6.0;6.0;6.0;6.0;-
TOTL;Total Kenya Ltd;27.0;29.0;28.2;27.0;700
UMME;Umeme Ltd;7.5;7.7;7.58;7.86;1200
BRIT;Britam Holdings Ltd;8.76;8.8;8.76;8.78;96200
CIC;CIC Insurance Group Ltd;3.38;3.6;3.41;3.48;46200
JUB;Jubilee Holdings Ltd;410.0;410.0;410.0;410.0;1900
KNRE;Kenya Re-Insurance Corporation Ltd;10.8;11.0;10.85;10.8;9500
LBTY;Liberty Kenya Holdings Ltd;9.5;9.84;9.5;9.54;4100
SLAM;Sanlam Kenya Plc;20.0;20.0;20.0;20.0;-
CTUM;Centum Investment Company Ltd;31.75;33.25;31.85;32.05;44700
HAFR;Home Afrika Ltd;0.56;0.62;0.58;0.57;70300
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;2.4;2.4;2.4;2.4;-
TCL;Trans-Century Ltd;3.5;3.7;3.67;3.68;1300
NSE;Nairobi Securities Exchange Plc;12.6;13.2;12.7;12.6;10300
BAT;BAT Kenya Plc;505.0;515.0;514.0;505.0;29600
BOC;BOC Kenya Plc;68.0;68.0;68.0;68.0;100
CARB;Carbacid Investments Plc;9.1;9.2;9.14;9.2;36200
EABL;East African Breweries Ltd;215.0;220.0;215.25;214.5;112700
FTGH;Flame Tree Group Holdings Ltd;2.45;2.58;2.49;2.58;600
ORCH;Kenya Orchards Ltd;12.6;12.6;12.6;12.6;-
MSC;Mumias Sugar Company Ltd;0.31;0.34;0.33;0.33;188400
UNGA;Unga Group Ltd;31.5;31.5;31.5;35.0;100
SCOM;Safaricom Plc;28.2;29.5;28.6;28.65;4354900
FAHR;Stanlib Fahari Income-REIT;7.8;9.0;8.0;8.46;496900
GLD;Barclays NewGold ETF;1235.0;1235.0;1235.0;1235.0;-
^FNK15;FTSE NSE Kenya 15 Index;192.06;193.99;192.7;192.39;-
^FNK25;FTSE NSE Kenya 25 Index;201.48;204.37;202.1;201.93;-
^N20I;NSE 20-Share Index;2790.98;2790.98;2790.98;2783.01;-
^N25I;NSE 25-Share Index;3891.13;3891.13;3891.13;3886.48;-
^NASI;NSE All-Share Index;157.79;157.79;157.79;157.79;-
^ZKEQTK;Zamara Kenya Equity Index (KES);1873.57;1873.57;1873.57;1868.22;-
^ZKEQTU;Zamara Kenya Equity Index (USD);1594.02;1594.02;1594.02;1594.19;-
;;;;;;
