Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20160201;172.38;174.0;173.1;172.38;-
20160202;174.22;177.91;175.28;174.24;-
20160203;174.6;179.81;178.31;175.28;-
20160204;176.09;180.33;177.89;178.31;-
20160205;177.87;179.92;178.94;177.89;-
20160208;178.94;181.24;179.84;178.94;-
20160209;179.83;181.7;180.44;179.84;-
20160210;179.92;181.09;180.13;180.44;-
20160211;179.18;180.85;179.61;180.13;-
20160212;178.82;180.66;178.94;179.61;-
20160215;178.91;180.29;178.95;178.94;-
20160216;178.4;179.78;178.85;178.95;-
20160217;177.96;179.46;178.84;178.85;-
20160218;178.54;180.19;178.65;178.84;-
20160219;176.47;180.33;179.78;178.65;-
20160222;175.95;179.78;178.29;179.78;-
20160223;178.18;180.06;179.12;178.29;-
20160224;177.2;180.09;178.89;179.12;-
20160225;177.04;180.1;178.67;178.89;-
20160226;177.67;180.52;179.2;178.67;-
20160229;178.48;180.87;179.29;179.2;-
