20070201,65.0,68.0,66.5,4400
20070202,68.0,69.0,68.5,11100
20070205,62.0,68.5,64.0,15000
20070206,62.0,65.0,63.0,7800
20070207,62.5,68.0,62.5,7100
20070208,65.0,65.0,65.0,4300
20070209,67.0,69.0,68.0,8700
20070212,68.0,69.0,68.0,14600
20070213,68.5,69.0,68.5,22300
20070214,70.0,75.0,73.5,64500
20070215,67.0,80.0,76.0,90800
20070216,76.0,80.0,77.5,46500
20070219,75.0,85.0,78.5,66800
20070220,78.0,80.0,78.5,27800
20070221,79.0,80.0,79.5,48600
20070222,75.0,80.0,78.0,46400
20070223,74.0,79.5,77.0,47600
20070226,69.0,77.0,75.0,22900
20070227,70.0,76.0,71.0,10900
20070228,68.0,73.0,69.5,10400
