Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20120604;103.82;103.82;103.82;103.75;-
20120605;103.95;103.95;103.95;103.82;-
20120606;104.16;104.16;104.16;103.95;-
20120607;104.27;104.27;104.27;104.16;-
20120608;103.92;103.92;103.92;104.27;-
20120611;103.69;103.69;103.69;103.92;-
20120612;104.06;104.06;104.06;103.69;-
20120613;104.9;104.9;104.9;104.06;-
20120614;105.0;105.0;105.0;104.9;-
20120615;105.24;105.24;105.24;105.0;-
20120618;106.39;106.39;106.39;105.24;-
20120619;107.45;107.45;107.45;106.39;-
20120620;106.46;106.46;106.46;107.45;-
20120621;106.74;106.74;106.74;106.46;-
20120622;106.83;106.83;106.83;106.74;-
20120625;107.31;107.31;107.31;106.83;-
20120626;107.04;107.04;107.04;107.31;-
20120627;106.32;106.32;106.32;107.04;-
20120628;105.34;105.34;105.34;106.32;-
20120629;106.25;106.25;106.25;105.34;-
