Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20120604;217.0;219.0;217.0;217.0;63400
20120605;215.0;218.0;217.0;217.0;1379700
20120606;218.0;221.0;219.0;217.0;777300
20120607;218.0;220.0;219.0;219.0;184000
20120608;218.0;220.0;218.0;219.0;397600
20120611;218.0;219.0;218.0;218.0;7200
20120612;218.0;220.0;219.0;218.0;548300
20120613;219.0;220.0;219.0;219.0;472300
20120614;218.0;220.0;218.0;219.0;209900
20120615;215.0;221.0;220.0;218.0;37300
20120618;220.0;222.0;220.0;220.0;19200
20120619;220.0;235.0;223.0;220.0;525300
20120620;222.0;230.0;224.0;223.0;981100
20120621;219.0;225.0;224.0;224.0;323400
20120622;225.0;225.0;225.0;224.0;59900
20120625;225.0;229.0;225.0;225.0;4200
20120626;225.0;230.0;226.0;225.0;303700
20120627;226.0;228.0;226.0;226.0;103700
20120628;220.0;228.0;223.0;226.0;135400
20120629;226.0;228.0;227.0;223.0;35500
