20161201,11.8,13.0,12.25,12700
20161202,12.5,13.0,12.55,2800
20161205,11.3,13.0,11.55,2700
20161206,12.2,12.3,12.2,4900
20161207,12.35,12.35,12.35,21500
20161208,13.0,13.0,13.0,17300
20161209,13.0,13.0,13.0,28100
20161213,12.6,12.6,12.6,1000
20161214,12.6,12.6,12.6,2000
20161215,13.0,13.0,13.0,41300
20161216,13.5,13.5,13.5,100
20161219,12.5,13.0,12.8,2900
20161220,12.35,12.8,12.55,3500
20161221,12.35,12.35,12.35,1000
20161222,12.35,12.35,12.35,-
20161223,12.35,12.35,12.35,-
20161227,12.35,12.35,12.35,-
20161228,12.35,12.4,12.35,3200
20161229,11.4,12.35,11.5,7000
20161230,11.65,11.65,11.65,200
