Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20161201;14.0;14.0;14.0;13.6;600
20161202;14.0;14.0;14.0;14.0;-
20161205;14.0;14.0;14.0;14.0;-
20161206;13.6;13.6;13.6;14.0;700
20161207;13.4;13.6;13.4;13.6;7900
20161208;13.4;13.45;13.4;13.4;1200
20161209;13.3;13.6;13.45;13.4;4000
20161213;13.65;13.65;13.65;13.45;500
20161214;13.65;14.05;13.65;13.65;1500
20161215;13.65;14.45;14.2;13.65;3300
20161216;14.2;14.2;14.2;14.2;-
20161219;14.2;14.2;14.2;14.2;-
20161220;13.65;14.0;13.9;14.2;12400
20161221;13.2;13.2;13.2;13.9;500
20161222;13.5;13.5;13.5;13.2;1000
20161223;13.65;14.0;13.65;13.5;2900
20161227;13.65;14.0;13.65;13.5;2900
20161228;14.2;14.2;14.2;13.65;800
20161229;13.2;14.2;13.2;14.2;3100
20161230;13.0;13.8;13.15;13.2;37900
