Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20171002;1.0;1.1;1.05;1.05;143900
20171003;1.0;1.1;1.05;1.05;143900
20171004;1.05;1.1;1.05;1.05;412700
20171005;1.05;1.1;1.05;1.05;24800
20171006;1.05;1.15;1.05;1.05;983000
20171009;1.0;1.1;1.05;1.05;440300
20171010;1.0;1.1;1.0;1.05;408500
20171011;1.05;1.1;1.05;1.0;35300
20171012;1.0;1.1;1.05;1.05;85600
20171013;1.0;1.1;1.05;1.05;451700
20171016;1.0;1.1;1.0;1.05;328600
20171017;1.05;1.1;1.05;1.0;547400
20171018;1.05;1.1;1.05;1.05;282000
20171019;1.05;1.1;1.05;1.05;88400
20171023;1.05;1.1;1.05;1.05;151300
20171024;1.05;1.1;1.05;1.05;368100
20171025;1.05;1.1;1.05;1.05;368100
20171026;1.05;1.1;1.05;1.05;368100
20171027;1.1;1.15;1.1;1.05;49400
20171030;1.1;1.15;1.1;1.1;87900
20171031;1.1;1.15;1.1;1.1;285800
