Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20171002;12.5;12.5;12.5;13.0;2000
20171003;12.5;12.5;12.5;13.0;2000
20171004;12.5;12.5;12.5;12.5;-
20171005;12.5;12.95;12.5;12.5;28500
20171006;12.5;12.5;12.5;12.5;4000
20171009;12.15;12.5;12.45;12.5;4100
20171010;12.1;12.5;12.2;12.45;2000
20171011;12.2;12.2;12.2;12.2;1000
20171012;12.5;12.5;12.5;12.2;300
20171013;12.5;12.5;12.5;12.5;900
20171016;12.5;12.5;12.5;12.5;1500
20171017;12.4;12.5;12.45;12.5;19600
20171018;12.25;12.5;12.4;12.45;36000
20171019;12.2;12.45;12.2;12.4;15500
20171023;12.2;12.2;12.2;12.2;11500
20171024;12.15;12.15;12.15;12.2;5100
20171025;12.15;12.15;12.15;12.2;5100
20171026;12.15;12.15;12.15;12.2;5100
20171027;12.0;12.15;12.0;12.15;36600
20171030;12.15;12.2;12.15;12.0;68500
20171031;12.0;12.5;12.15;12.15;61400
