20131202,14.9,15.15,14.9,186800
20131203,14.9,15.15,15.0,419400
20131204,14.6,15.05,14.85,114300
20131205,14.5,14.8,14.55,76200
20131206,14.2,14.5,14.45,577200
20131209,14.0,14.6,14.5,677000
20131210,14.45,14.7,14.5,159400
20131211,14.4,14.5,14.4,137600
20131213,14.4,14.5,14.4,137600
20131216,14.45,14.55,14.5,97700
20131217,14.0,14.6,14.55,1.35M
20131218,14.0,14.5,14.35,1.06M
20131219,14.0,14.4,14.35,199400
20131220,14.3,14.35,14.3,79200
20131223,13.55,14.3,13.85,174600
20131224,14.0,14.35,14.0,22700
20131227,14.0,14.3,14.0,116600
20131230,14.05,14.3,14.1,76700
20131231,14.0,14.25,14.15,173100
