Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20210701;1681.57;1681.57;1681.57;1678.8;-
20210702;1686.53;1686.53;1686.53;1681.57;-
20210705;1694.55;1694.55;1694.55;1686.53;-
20210706;1698.03;1698.03;1698.03;1694.55;-
20210707;1709.8;1709.8;1709.8;1698.03;-
20210708;1740.41;1740.41;1740.41;1709.8;-
20210709;1739.7;1739.7;1739.7;1740.41;-
20210712;1721.85;1721.85;1721.85;1739.7;-
20210713;1726.92;1726.92;1726.92;1721.85;-
20210714;1727.58;1727.58;1727.58;1726.92;-
20210715;1740.13;1740.13;1740.13;1727.58;-
20210716;1734.45;1734.45;1734.45;1740.13;-
20210719;1736.32;1736.32;1736.32;1734.45;-
20210720;1736.32;1736.32;1736.32;1734.45;-
20210721;1723.78;1723.78;1723.78;1736.32;-
20210722;1730.15;1730.15;1730.15;1723.78;-
20210723;1721.91;1721.91;1721.91;1730.15;-
20210726;1730.62;1730.62;1730.62;1721.91;-
20210727;1726.54;1726.54;1726.54;1730.62;-
20210728;1720.95;1720.95;1720.95;1726.54;-
20210729;1736.05;1736.05;1736.05;1720.95;-
20210730;1726.47;1726.47;1726.47;1736.05;-
