Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20210701;11.75;12.1;11.9;12.0;7100
20210702;11.7;12.9;12.5;11.9;5000
20210705;12.5;12.6;12.6;12.5;500
20210706;12.0;12.5;12.0;12.6;4600
20210707;12.85;12.85;12.85;12.0;2100
20210708;12.0;12.05;12.0;12.85;6900
20210709;12.0;12.05;12.0;12.0;2400
20210712;12.0;12.0;12.0;12.0;13200
20210713;11.65;12.5;12.0;12.0;10800
20210714;12.0;12.0;12.0;12.0;12900
20210715;12.0;12.0;12.0;12.0;2400
20210716;12.0;12.4;12.0;12.0;17200
20210719;12.0;12.0;12.0;12.0;100
20210720;12.0;12.0;12.0;12.0;100
20210721;12.0;12.25;12.25;12.0;13100
20210722;12.3;12.75;12.4;12.25;18500
20210723;12.3;12.75;12.5;12.4;30400
20210726;12.2;12.4;12.2;12.5;9700
20210727;12.0;12.4;12.05;12.2;4000
20210728;12.5;12.5;12.5;12.05;400
20210729;12.4;12.4;12.4;12.5;6800
20210730;11.7;12.3;12.0;12.4;12300
