Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;32.0;32.0;32.0;32.0;-
KUKZ;Kakuzi;80.0;80.0;80.0;80.0;200
KAPC;Kapchorua Tea Kenya Plc;130.0;130.0;130.0;125.0;700
LIMT;Limuru Tea Plc;450.0;450.0;450.0;450.0;-
SASN;Sasini Tea and Coffee Ltd;12.25;12.5;12.25;12.4;34800
WTK;Williamson Tea Kenya Plc;278.0;278.0;278.0;280.0;300
CGEN;Car and General (K) Ltd;28.0;28.0;28.0;28.0;-
ABSA;ABSA Bank Kenya Plc;13.35;13.65;13.45;13.2;307300
COOP;Co-operative Bank of Kenya Ltd;11.05;11.3;11.15;11.2;746500
DTK;Diamond Trust Bank Kenya Ltd;95.5;95.5;95.5;95.5;-
EQTY;Equity Group Holdings Ltd;21.25;22.0;21.25;21.5;1514900
HFCK;HF Group Ltd;15.05;15.5;15.2;15.0;13400
KCB;KCB Group Plc;23.25;23.5;23.25;23.0;291900
NBK;National Bank of Kenya Ltd;19.5;19.7;19.5;19.95;900
NCBA;NCBA Group Plc;36.5;36.5;36.5;36.3;1100
SBIC;Stanbic Holdings Plc;44.0;45.5;44.0;43.75;1400
SCBK;Standard Chartered Bank Kenya Ltd;197.0;201.0;199.0;200.0;4900
EVRD;Eveready East Africa Ltd;1.75;1.85;1.75;1.7;6200
XPRS;Express Ltd;3.95;4.0;3.95;3.95;40400
KQ;Kenya Airways Plc;13.5;14.35;14.2;14.35;58000
LKL;Longhorn Publishers Plc;18.5;18.5;18.5;18.65;100
NMG;Nation Media Group Plc;177.0;178.0;177.0;176.0;4000
SMER;Sameer Africa Plc;4.0;4.15;4.0;4.1;20800
SGL;Standard Group Ltd;25.0;25.0;25.0;23.5;100
TPSE;TPS Eastern Africa (Serena) Ltd;46.0;46.0;46.0;45.5;200
UCHM;Uchumi Supermarket Ltd;15.8;16.05;15.95;16.05;418000
SCAN;WPP ScanGroup Plc;52.0;52.0;52.0;51.5;4400
ARM;ARM Cement Ltd;200.0;200.0;200.0;199.0;400
BAMB;Bamburi Cement Ltd;166.0;170.0;169.0;165.0;51100
CRWN;Crown Berger Ltd;33.75;33.75;33.75;34.0;500
CABL;East African Cables Ltd;10.5;10.5;10.5;10.45;1100
PORT;East African Portland Cement Ltd;55.0;55.0;55.0;60.0;196300
KENO;KenolKobil Ltd;15.65;16.0;15.8;15.9;363200
KEGN;Kenya Electricity Generating Company Plc;8.55;8.8;8.65;8.7;169800
KPLC;Kenya Power and Lighting Ltd;15.1;15.3;15.15;15.25;104300
KPLC-P4;KPLC-P4;7.65;7.65;7.65;7.65;-
KPLC-P7;KPLC-P7;5.5;5.5;5.5;5.5;-
TOTL;Total Kenya Ltd;15.45;15.45;15.45;15.45;1000
BRIT;Britam Holdings Ltd;5.25;5.45;5.25;5.25;657500
JUB;Jubilee Holdings Ltd;165.0;165.0;165.0;165.0;2000
KNRE;Kenya Re-Insurance Corporation Ltd;10.5;10.65;10.55;10.55;444000
LBTY;Liberty Kenya Holdings Ltd;7.3;8.0;7.45;7.9;533900
SLAM;Sanlam Kenya Plc;37.0;37.0;37.0;37.0;5000
CTUM;Centum Investment Company Ltd;13.0;13.2;13.05;13.05;108800
OCH;Olympia Capital Holdings Ltd;3.8;3.9;3.85;3.6;2800
TCL;Trans-Century Ltd;24.25;25.0;24.5;24.0;1000
BAT;BAT Kenya Plc;381.0;390.0;382.0;379.0;13100
BOC;BOC Kenya Plc;122.0;123.0;122.0;121.0;2200
CARB;Carbacid Investments Plc;122.0;123.0;122.0;122.0;300
EABL;East African Breweries Ltd;238.0;242.0;240.0;239.0;572000
ORCH;Kenya Orchards Ltd;3.0;3.0;3.0;3.0;-
MSC;Mumias Sugar Company Ltd;6.25;6.45;6.3;6.2;303400
UNGA;Unga Group Ltd;12.4;12.4;12.4;12.9;12900
SCOM;Safaricom Plc;3.45;3.6;3.5;3.55;1497600
^FNK15;FTSE NSE Kenya 15 Index;108.51;108.51;108.51;108.59;-
^FNK25;FTSE NSE Kenya 25 Index;111.43;111.43;111.43;111.53;-
^N20I;NSE 20-Share Index;3795.32;3795.32;3795.32;3791.79;-
^NASI;NSE All-Share Index;82.47;82.47;82.47;82.32;-
;;;;;;
