Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;16.0;16.0;16.0;17.3;1000
KUKZ;Kakuzi;310.0;310.0;310.0;310.0;-
KAPC;Kapchorua Tea Kenya Plc;78.0;78.0;78.0;75.0;100
LIMT;Limuru Tea Plc;554.0;554.0;554.0;554.0;-
SASN;Sasini Tea and Coffee Ltd;20.95;20.95;20.95;20.95;400
WTK;Williamson Tea Kenya Plc;146.0;146.0;146.0;146.0;-
CGEN;Car and General (K) Ltd;23.5;25.25;25.0;23.0;1100
ABSA;ABSA Bank Kenya Plc;11.9;12.0;11.95;11.6;18460500
BKG;BK Group Plc;33.0;33.0;33.0;33.0;-
COOP;Co-operative Bank of Kenya Ltd;16.0;16.4;16.05;15.9;137300
DTK;Diamond Trust Bank Kenya Ltd;151.0;151.75;151.0;150.0;16200
EQTY;Equity Group Holdings Ltd;42.5;43.25;43.0;43.05;3195200
HFCK;HF Group Ltd;6.3;6.96;6.54;6.74;66300
IMH;I & M Holdings Plc;95.0;95.0;95.0;95.0;30300
KCB;KCB Group Plc;43.0;44.0;43.4;43.95;363100
NBK;National Bank of Kenya Ltd;5.6;5.98;5.84;5.9;4900
NCBA;NCBA Group Plc;38.0;39.2;38.45;38.5;1483700
SBIC;Stanbic Holdings Plc;90.5;91.5;90.75;91.5;10500
SCBK;Standard Chartered Bank Kenya Ltd;198.0;205.0;203.0;196.0;7300
DCON;Deacons (East Africa) Plc;0.45;0.45;0.45;0.45;-
EVRD;Eveready East Africa Ltd;1.11;1.2;1.15;1.22;5000
XPRS;Express Ltd;8.0;8.0;8.0;7.4;100
KQ;Kenya Airways Plc;8.8;9.0;8.94;9.22;24400
LKL;Longhorn Publishers Plc;4.8;5.0;4.81;4.9;11700
NBV;Nairobi Business Ventures Ltd;1.05;1.05;1.05;1.05;1100
NMG;Nation Media Group Plc;62.0;65.0;62.25;63.0;292400
SMER;Sameer Africa Plc;2.09;2.1;2.1;2.1;10600
SGL;Standard Group Ltd;28.45;28.9;28.6;27.0;22700
TPSE;TPS Eastern Africa (Serena) Ltd;23.0;23.0;23.0;24.0;1300
UCHM;Uchumi Supermarket Ltd;0.8;0.85;0.81;0.8;46100
SCAN;WPP ScanGroup Plc;13.0;14.0;13.0;13.0;3040800
ARM;ARM Cement Ltd;5.55;5.55;5.55;5.55;-
BAMB;Bamburi Cement Ltd;132.0;132.0;132.0;132.0;494600
CRWN;Crown Berger Ltd;80.5;80.5;80.5;80.5;1100
CABL;East African Cables Ltd;3.0;3.0;3.0;3.0;10700
PORT;East African Portland Cement Ltd;15.5;15.5;15.5;15.5;300
KENO;KenolKobil Ltd;21.4;21.5;21.5;21.5;402500
KEGN;Kenya Electricity Generating Company Plc;6.8;6.98;6.86;6.86;472200
KPLC;Kenya Power and Lighting Ltd;4.99;5.38;5.12;5.02;1139200
KPLC-P4;KPLC-P4;5.0;5.0;5.0;5.0;-
KPLC-P7;KPLC-P7;6.0;6.0;6.0;6.0;-
TOTL;Total Kenya Ltd;29.0;30.0;29.05;29.7;1800
UMME;Umeme Ltd;7.5;7.5;7.5;7.82;100
BRIT;Britam Holdings Ltd;9.1;10.5;9.56;10.05;355900
CIC;CIC Insurance Group Ltd;4.5;4.78;4.62;4.43;100300
JUB;Jubilee Holdings Ltd;425.0;439.0;426.5;425.75;900
KNRE;Kenya Re-Insurance Corporation Ltd;14.0;14.95;14.15;14.1;39500
LBTY;Liberty Kenya Holdings Ltd;12.0;12.2;12.05;12.15;4600
SLAM;Sanlam Kenya Plc;25.85;25.9;25.85;25.85;500
CTUM;Centum Investment Company Ltd;34.5;35.5;35.45;35.4;181600
HAFR;Home Afrika Ltd;0.67;0.69;0.68;0.67;104600
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;2.45;2.45;2.45;2.7;5100
TCL;Trans-Century Ltd;3.65;3.7;3.66;3.4;1000
NSE;Nairobi Securities Exchange Plc;14.4;15.0;14.95;14.1;36400
BAT;BAT Kenya Plc;578.0;640.0;588.0;643.0;1500
BOC;BOC Kenya Plc;83.0;83.0;83.0;80.0;500
CARB;Carbacid Investments Plc;9.6;9.6;9.6;9.6;-
EABL;East African Breweries Ltd;212.0;219.75;214.0;212.0;151300
FTGH;Flame Tree Group Holdings Ltd;2.35;2.45;2.37;2.6;5100
ORCH;Kenya Orchards Ltd;14.0;14.0;14.0;14.0;-
MSC;Mumias Sugar Company Ltd;0.58;0.63;0.6;0.61;941400
UNGA;Unga Group Ltd;36.0;36.0;36.0;36.0;-
SCOM;Safaricom Plc;26.9;27.1;27.05;26.9;12456800
FAHR;Stanlib Fahari Income-REIT;10.4;10.4;10.4;10.0;5000
GLD;Barclays NewGold ETF;1255.0;1255.0;1255.0;1255.0;-
^FNK15;FTSE NSE Kenya 15 Index;199.91;203.04;201.27;201.06;-
^FNK25;FTSE NSE Kenya 25 Index;205.95;208.43;207.26;206.71;-
^N20I;NSE 20-Share Index;3043.12;3043.12;3043.12;3041.21;-
^N25I;NSE 25-Share Index;4059.03;4059.03;4059.03;4058.67;-
^NASI;NSE All-Share Index;160.44;160.44;160.44;160.26;-
^ZKEQTK;Zamara Kenya Equity Index (KES);1897.1;1897.1;1897.1;1899.69;-
^ZKEQTU;Zamara Kenya Equity Index (USD);1631.77;1631.77;1631.77;1634.0;-
;;;;;;
