Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20160301;180.0;188.0;180.0;181.0;50700
20160302;189.0;189.0;189.0;180.0;100
20160303;180.0;190.0;185.0;189.0;9000
20160304;183.0;185.0;183.0;185.0;18600
20160307;181.0;183.0;181.0;183.0;8800
20160308;175.0;183.0;180.0;181.0;11100
20160309;176.0;181.0;179.0;180.0;1000
20160310;176.0;180.0;179.0;179.0;2100
20160311;175.0;179.0;178.0;179.0;10300
20160314;180.0;180.0;180.0;178.0;1500
20160315;180.0;185.0;180.0;180.0;33900
20160316;176.0;183.0;180.0;180.0;7100
20160317;180.0;180.0;180.0;180.0;6200
20160318;179.0;190.0;181.0;180.0;4700
20160321;180.0;183.0;180.0;181.0;147900
20160322;180.0;180.0;180.0;180.0;-
20160323;180.0;183.0;180.0;180.0;8800
20160324;172.0;183.0;176.0;180.0;6500
20160329;172.0;183.0;176.0;176.0;3100
20160330;180.0;188.0;180.0;176.0;12200
20160331;171.0;182.0;174.0;180.0;2800
