Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20160301;196.0;200.0;196.0;195.0;288500
20160302;196.0;200.0;197.0;196.0;9900
20160303;190.0;190.0;190.0;197.0;300
20160304;190.0;200.0;198.0;190.0;3100
20160307;199.0;199.0;199.0;198.0;600
20160308;190.0;195.0;194.0;199.0;1900
20160309;194.0;195.0;194.0;194.0;535900
20160310;193.0;194.0;193.0;194.0;4700
20160311;193.0;196.0;194.0;193.0;4100
20160314;190.0;195.0;190.0;194.0;2900
20160315;189.0;190.0;189.0;190.0;12200
20160316;189.0;190.0;189.0;189.0;4300
20160317;188.0;190.0;189.0;189.0;8000
20160318;187.0;190.0;189.0;189.0;5700
20160321;183.0;190.0;188.0;189.0;67900
20160322;188.0;190.0;189.0;188.0;2400
20160323;188.0;190.0;188.0;189.0;34600
20160324;189.0;190.0;189.0;188.0;3300
20160329;189.0;191.0;190.0;189.0;38500
20160330;190.0;194.0;190.0;190.0;1004200
20160331;194.0;194.0;194.0;190.0;3800
