Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20160301;4.4;4.5;4.45;4.5;116300
20160302;4.4;4.5;4.45;4.45;76900
20160303;4.4;4.5;4.45;4.45;135600
20160304;4.4;4.5;4.45;4.45;1324700
20160307;4.35;4.6;4.45;4.45;546000
20160308;4.3;4.5;4.4;4.45;121500
20160309;4.35;4.5;4.35;4.4;96200
20160310;4.35;4.5;4.4;4.35;47300
20160311;4.35;4.5;4.45;4.4;1971600
20160314;4.2;4.5;4.25;4.45;279900
20160315;4.05;4.4;4.1;4.25;292600
20160316;4.05;4.1;4.05;4.1;53300
20160317;4.05;4.4;4.05;4.05;90800
20160318;4.05;4.4;4.15;4.05;37300
20160321;4.15;4.55;4.45;4.15;1260900
20160322;4.4;4.7;4.45;4.45;1558300
20160323;4.15;4.6;4.45;4.45;84200
20160324;4.3;4.55;4.45;4.45;2351200
20160329;4.4;4.65;4.45;4.45;347300
20160330;4.3;4.5;4.35;4.45;96300
20160331;4.4;4.5;4.45;4.35;1225700
