20170201;20.5;21.5;21.0;20.5;512000
20170202;21.0;21.0;21.0;21.0;100500
20170203;21.0;21.0;21.0;21.0;27900
20170206;20.75;21.0;20.75;21.0;128300
20170207;20.75;21.0;20.75;20.75;27500
20170208;20.75;21.0;20.75;20.75;51000
20170209;20.5;21.5;21.0;20.75;2.39M
20170210;21.25;22.5;21.25;21.0;1.05M
20170213;21.75;22.5;22.0;21.25;84400
20170214;22.5;23.0;22.75;22.0;1.09M
20170215;22.0;25.0;24.25;22.75;415900
20170216;22.75;26.25;25.75;24.25;93000
20170217;23.5;27.5;27.0;25.75;185800
20170220;25.0;27.25;27.0;27.0;124800
20170221;25.0;27.0;26.75;27.0;206600
20170222;24.5;27.0;26.5;26.75;1.49M
20170223;26.0;29.25;28.75;26.5;351300
20170224;26.0;31.5;30.5;28.75;1.67M
20170227;29.0;30.5;30.25;30.5;10800
20170228;30.0;30.0;30.0;30.25;4100
20170201;20.5;21.5;21.0;20.5;512000
20170202;21.0;21.0;21.0;21.0;100500
20170203;21.0;21.0;21.0;21.0;27900
20170206;20.75;21.0;20.75;21.0;128300
20170207;20.75;21.0;20.75;20.75;27500
20170208;20.75;21.0;20.75;20.75;51000
20170209;20.5;21.5;21.0;20.75;2.39M
20170210;21.25;22.5;21.25;21.0;1.05M
20170213;21.75;22.5;22.0;21.25;84400
20170214;22.5;23.0;22.75;22.0;1.09M
20170215;22.0;25.0;24.25;22.75;415900
20170216;22.75;26.25;25.75;24.25;93000
20170217;23.5;27.5;27.0;25.75;185800
20170220;25.0;27.25;27.0;27.0;124800
20170221;25.0;27.0;26.75;27.0;206600
20170222;24.5;27.0;26.5;26.75;1.49M
20170223;26.0;29.25;28.75;26.5;351300
20170224;26.0;31.5;30.5;28.75;1.67M
20170227;29.0;30.5;30.25;30.5;10800
20170228;30.0;30.0;30.0;30.25;4100
