Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20170201;88.5;88.5;88.5;88.5;-
20170202;87.5;90.0;89.0;88.5;15200
20170203;89.0;89.0;89.0;89.0;-
20170206;83.0;86.0;83.0;89.0;67500
20170207;84.0;84.0;84.0;83.0;100
20170208;84.0;84.0;84.0;84.0;-
20170209;84.0;84.0;84.0;84.0;-
20170210;90.0;90.0;90.0;84.0;100
20170213;90.0;90.0;90.0;90.0;5000
20170214;90.0;90.0;90.0;90.0;4100
20170215;90.0;90.0;90.0;90.0;-
20170216;90.0;90.0;90.0;90.0;-
20170217;90.0;90.0;90.0;90.0;100
20170220;90.0;90.0;90.0;90.0;-
20170221;89.0;89.0;89.0;90.0;400
20170222;88.0;90.0;89.5;89.0;56500
20170223;89.5;89.5;89.5;89.5;-
20170224;89.5;89.5;89.5;89.5;-
20170227;87.0;87.0;87.0;89.5;1000
20170228;87.0;87.0;87.0;87.0;900
