20110401,9.8,10.0,9.95,9.8,809800
20110404,9.8,10.3,9.8,9.95,119600
20110405,9.8,10.0,9.9,9.8,9600
20110406,9.8,10.0,9.95,9.9,149700
20110407,9.9,10.0,9.9,9.95,25200
20110408,9.9,10.0,9.95,9.9,37800
20110411,9.85,9.95,9.9,9.95,9200
20110412,9.85,10.0,9.9,9.9,37000
20110413,9.85,10.0,9.85,9.9,54300
20110414,9.85,9.9,9.85,9.85,33500
20110415,9.85,9.9,9.85,9.85,41300
20110418,10.0,10.8,10.75,9.85,6.05M
20110419,9.95,9.95,9.95,10.75,300
20110420,10.05,10.5,10.2,9.95,12200
20110421,10.25,10.7,10.55,10.2,9400
20110426,10.25,11.0,10.95,10.55,5.05M
20110427,10.7,11.0,10.95,10.95,1.50M
20110428,10.5,10.95,10.75,10.95,7100
20110429,10.2,10.75,10.5,10.75,322400
