Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;20.5;20.5;20.5;20.5;-
KUKZ;Kakuzi;360.0;360.0;360.0;360.0;-
KAPC;Kapchorua Tea Kenya Plc;67.0;67.0;67.0;67.0;-
LIMT;Limuru Tea Plc;500.0;500.0;500.0;500.0;-
SASN;Sasini Tea and Coffee Ltd;25.0;25.0;25.0;24.75;1500
WTK;Williamson Tea Kenya Plc;150.0;162.0;155.0;155.0;3500
CGEN;Car and General (K) Ltd;25.0;25.0;25.0;25.0;-
ABSA;ABSA Bank Kenya Plc;12.95;13.0;12.95;12.95;2263000
COOP;Co-operative Bank of Kenya Ltd;19.7;20.0;19.8;19.95;152000
DTK;Diamond Trust Bank Kenya Ltd;211.0;215.0;214.0;214.0;8300
EQTY;Equity Group Holdings Ltd;54.0;56.0;54.5;54.5;2388400
HFCK;HF Group Ltd;11.7;11.8;11.75;11.75;88100
IMH;I & M Holdings Plc;120.0;120.0;120.0;120.5;-
KCB;KCB Group Plc;53.5;55.0;54.0;53.5;377300
NBK;National Bank of Kenya Ltd;8.2;9.65;8.95;9.05;5500
NCBA;NCBA Group Plc;40.75;41.75;40.95;40.8;622800
SBIC;Stanbic Holdings Plc;91.0;92.5;91.0;91.0;6100
SCBK;Standard Chartered Bank Kenya Ltd;228.0;233.0;229.25;229.75;10700
DCON;Deacons (East Africa) Plc;2.7;2.7;2.7;2.65;2500
EVRD;Eveready East Africa Ltd;2.15;2.35;2.25;2.15;75200
XPRS;Express Ltd;4.6;4.6;4.6;4.8;14800
KQ;Kenya Airways Plc;12.95;13.5;13.1;13.35;192000
LKL;Longhorn Publishers Plc;4.7;4.8;4.7;4.8;19700
NBV;Nairobi Business Ventures Ltd;2.55;2.65;2.6;2.5;600
NMG;Nation Media Group Plc;109.0;111.0;109.0;111.0;38400
SMER;Sameer Africa Plc;2.35;2.5;2.35;2.45;3000
SGL;Standard Group Ltd;32.0;32.0;32.0;33.25;1200
TPSE;TPS Eastern Africa (Serena) Ltd;33.5;34.0;33.5;34.0;4400
UCHM;Uchumi Supermarket Ltd;2.25;2.35;2.25;2.45;236500
SCAN;WPP ScanGroup Plc;16.0;16.1;16.0;16.1;2500
ARM;ARM Cement Ltd;8.2;8.65;8.4;8.55;56400
BAMB;Bamburi Cement Ltd;172.0;175.0;173.0;172.0;17700
CRWN;Crown Berger Ltd;81.0;82.0;81.0;81.5;7700
CABL;East African Cables Ltd;4.8;5.0;4.85;4.9;6800
PORT;East African Portland Cement Ltd;26.75;26.75;26.75;26.75;-
KENO;KenolKobil Ltd;17.65;17.9;17.75;17.55;642100
KEGN;Kenya Electricity Generating Company Plc;8.55;8.7;8.65;8.7;385700
KPLC;Kenya Power and Lighting Ltd;7.7;8.0;7.7;7.8;513400
KPLC-P4;KPLC-P4;5.0;5.0;5.0;5.0;-
KPLC-P7;KPLC-P7;6.0;6.0;6.0;6.0;-
TOTL;Total Kenya Ltd;33.0;34.0;33.75;33.5;27300
UMME;Umeme Ltd;12.9;12.9;12.9;12.9;500
BRIT;Britam Holdings Ltd;12.4;13.1;12.6;12.55;117500
CIC;CIC Insurance Group Ltd;5.0;5.1;5.0;5.05;320600
JUB;Jubilee Holdings Ltd;530.0;540.0;531.0;530.0;2900
KNRE;Kenya Re-Insurance Corporation Ltd;17.9;18.9;18.25;18.5;48100
LBTY;Liberty Kenya Holdings Ltd;13.6;14.1;14.05;13.55;10300
SLAM;Sanlam Kenya Plc;25.0;26.0;25.0;26.0;10200
CTUM;Centum Investment Company Ltd;44.25;45.0;44.55;44.0;77000
HAFR;Home Afrika Ltd;1.05;1.1;1.05;1.05;100700
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;3.15;3.15;3.15;2.9;400
TCL;Trans-Century Ltd;4.5;5.0;4.8;4.55;4500
NSE;Nairobi Securities Exchange Plc;20.0;20.5;20.3;20.05;46200
BAT;BAT Kenya Plc;730.0;730.0;730.0;755.0;100
BOC;BOC Kenya Plc;95.5;95.5;95.5;94.0;1200
CARB;Carbacid Investments Plc;11.5;12.5;11.5;12.45;208400
EABL;East African Breweries Ltd;252.0;257.0;253.0;255.0;271600
FTGH;Flame Tree Group Holdings Ltd;4.4;4.65;4.4;4.65;2500
ORCH;Kenya Orchards Ltd;82.0;82.0;82.0;82.0;-
MSC;Mumias Sugar Company Ltd;0.85;0.9;0.85;0.85;1023500
UNGA;Unga Group Ltd;40.0;40.5;40.0;40.0;5600
SCOM;Safaricom Plc;32.0;33.0;32.25;32.75;5827300
FAHR;Stanlib Fahari Income-REIT;12.25;12.6;12.35;12.35;4100
GLD;Barclays NewGold ETF;1265.0;1265.0;1265.0;1265.0;-
^FNK15;FTSE NSE Kenya 15 Index;245.1;247.24;245.43;246.23;-
^N20I;NSE 20-Share Index;3820.81;3820.81;3820.81;3836.49;-
^N25I;NSE 25-Share Index;4992.39;4992.39;4992.39;5017.27;-
^NASI;NSE All-Share Index;194.86;194.86;194.86;196.57;-
;;;;;;
