Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20150602;4.75;5.1;4.8;5.1;16100
20150603;4.8;5.1;4.85;4.8;6700
20150604;4.9;5.3;5.1;4.85;3600
20150605;5.05;5.25;5.15;5.1;21800
20150608;5.15;5.35;5.2;5.15;11800
20150609;4.85;5.5;5.35;5.2;72800
20150610;5.2;5.55;5.4;5.35;28900
20150611;5.05;5.4;5.35;5.4;1100
20150612;5.5;5.5;5.5;5.35;400
20150615;5.0;5.4;5.1;5.5;4500
20150616;5.0;5.4;5.05;5.1;35400
20150617;5.0;5.15;5.0;5.05;44800
20150618;5.0;5.4;5.25;5.0;311800
20150619;5.0;5.3;5.1;5.25;4400
20150622;4.95;5.4;5.2;5.1;17100
20150623;5.1;5.25;5.2;5.2;4400
20150624;5.1;5.15;5.1;5.2;3200
20150625;5.0;5.05;5.0;5.1;6300
20150626;4.95;5.2;5.0;5.0;291600
20150629;5.0;5.2;5.05;5.0;1700
20150630;5.0;5.2;5.05;5.05;3800
