Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20150602;1500.0;1500.0;1500.0;1500.0;-
20150603;1500.0;1500.0;1500.0;1500.0;-
20150604;1500.0;1500.0;1500.0;1500.0;-
20150605;1500.0;1500.0;1500.0;1500.0;-
20150608;1500.0;1500.0;1500.0;1500.0;-
20150609;1500.0;1500.0;1500.0;1500.0;-
20150610;1500.0;1500.0;1500.0;1500.0;-
20150611;1500.0;1500.0;1500.0;1500.0;-
20150612;1500.0;1500.0;1500.0;1500.0;-
20150615;1500.0;1500.0;1500.0;1500.0;-
20150616;1500.0;1500.0;1500.0;1500.0;-
20150617;1500.0;1500.0;1500.0;1500.0;-
20150618;1500.0;1500.0;1500.0;1500.0;-
20150619;1500.0;1500.0;1500.0;1500.0;-
20150622;1500.0;1500.0;1500.0;1500.0;-
20150623;1500.0;1500.0;1500.0;1500.0;-
20150624;1500.0;1500.0;1500.0;1500.0;-
20150625;1500.0;1500.0;1500.0;1500.0;-
20150626;1500.0;1500.0;1500.0;1500.0;-
20150629;1500.0;1500.0;1500.0;1500.0;-
20150630;1500.0;1500.0;1500.0;1500.0;-
