Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20141001;40.0;43.75;40.0;44.0;67900
20141002;40.0;40.0;40.0;40.0;2500
20141003;36.0;43.5;36.75;40.0;95600
20141006;36.75;36.75;36.75;36.75;-
20141007;40.0;40.25;40.0;36.75;10200
20141008;36.25;37.0;36.25;40.0;567000
20141009;38.5;39.75;39.5;36.25;10200
20141010;43.0;43.0;43.0;39.5;500
20141013;43.25;43.25;43.25;43.0;1100
20141014;42.75;43.0;42.75;43.25;10200
20141015;42.0;42.75;42.5;42.75;21000
20141016;42.75;44.0;43.25;42.5;75100
20141017;40.0;44.0;43.5;43.25;6500
20141021;42.5;44.0;42.5;43.5;4700
20141022;42.0;44.0;43.0;42.5;20000
20141023;44.75;44.75;44.75;43.0;10000
20141024;44.75;44.75;44.75;44.75;-
20141027;42.5;44.5;43.0;44.75;1400
20141028;42.5;43.0;42.75;43.0;700
20141029;42.75;42.75;42.75;42.75;-
20141030;42.75;42.75;42.75;42.75;-
20141031;38.5;40.0;39.0;42.75;3500
