Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20181001;88.0;88.0;88.0;86.0;100
20181002;88.0;88.0;88.0;88.0;-
20181003;88.0;88.0;88.0;88.0;-
20181004;85.0;85.0;85.0;88.0;300
20181005;85.0;85.0;85.0;85.0;100
20181008;85.0;85.0;85.0;85.0;-
20181009;81.0;81.0;81.0;85.0;1300
20181010;81.0;81.0;81.0;85.0;1300
20181011;81.0;81.0;81.0;81.0;-
20181012;78.0;78.0;78.0;81.0;300
20181015;76.0;78.0;77.0;78.0;400
20181016;77.0;77.0;77.0;77.0;300
20181017;77.0;77.0;77.0;77.0;-
20181018;69.5;78.0;74.0;77.0;2400
20181019;67.0;67.0;67.0;74.0;700
20181022;67.0;67.0;67.0;67.0;-
20181023;73.5;73.5;73.5;67.0;100
20181024;74.0;74.0;74.0;73.5;1300
20181025;67.0;75.0;68.5;74.0;2500
20181026;74.0;74.0;74.0;68.5;1300
20181029;74.0;74.0;74.0;74.0;400
20181030;74.0;74.0;74.0;74.0;-
20181031;67.0;74.0;68.5;74.0;2400
