20130201,13.65,13.65,13.65,-
20130204,13.6,13.8,13.65,250600
20130205,13.6,13.7,13.6,445700
20130206,13.65,13.8,13.65,355800
20130207,13.65,13.8,13.65,24900
20130208,13.6,13.75,13.6,71800
20130211,13.65,13.8,13.7,68100
20130212,13.65,13.95,13.8,74100
20130213,13.75,13.85,13.8,243200
20130214,13.8,14.0,13.9,202200
20130215,13.9,14.2,14.0,2.03M
20130218,13.7,14.2,13.95,1.50M
20130219,13.55,13.75,13.65,1.00M
20130220,12.6,13.6,13.1,20500
20130221,12.7,13.45,12.9,120200
20130222,12.65,13.0,12.65,114300
20130225,12.8,13.0,12.8,637000
20130226,12.9,13.5,12.95,57600
20130227,13.0,13.55,13.15,8800
20130228,13.0,13.65,13.45,1.08M
