Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20061101,50.0,53.0,50.0,55.0,8200
20061102,52.0,52.0,52.0,50.0,300
20061103,52.0,57.0,56.5,52.0,83800
20061106,55.0,57.0,56.5,56.5,101300
20061107,52.0,60.0,59.5,56.5,102200
20061108,57.0,64.0,60.0,59.5,62700
20061109,58.0,60.0,59.5,60.0,103600
20061110,59.0,60.0,59.0,59.5,22600
20061113,60.0,60.0,60.0,59.0,100
20061114,58.0,60.0,59.5,60.0,59000
20061116,59.5,60.0,59.5,59.5,5100
20061117,57.0,60.0,59.5,59.5,600
20061120,57.0,57.0,57.0,59.5,200
20061122,52.0,57.0,56.5,57.0,170600
20061123,54.0,57.0,54.5,56.5,9600
20061124,58.0,58.0,58.0,54.5,100
20061129,56.0,56.0,56.0,58.0,300
20061130,54.0,58.0,54.5,56.0,1400
20061201,50.0,56.0,55.0,54.5,21800
20061204,50.0,50.0,50.0,55.0,1500
20061205,50.0,50.0,50.0,50.0,400
20061206,50.0,50.0,50.0,50.0,1600
20061211,50.0,50.0,50.0,50.0,100
20061213,55.0,55.0,55.0,50.0,3000
20061214,55.0,55.0,55.0,55.0,2100
20061215,50.0,55.0,51.0,55.0,5000
20061219,50.0,51.0,50.0,51.0,8100
20061220,51.0,51.0,51.0,50.0,500
20061221,50.0,50.0,50.0,51.0,2100
20061222,50.0,50.0,50.0,50.0,32100
20061227,50.0,50.0,50.0,50.0,15000
20061228,50.0,52.0,50.0,50.0,126700
