Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20150803;54.0;54.0;54.0;54.0;-
20150804;54.0;54.0;54.0;54.0;1000
20150805;57.0;59.0;58.0;54.0;3300
20150806;59.0;59.0;59.0;58.0;100
20150807;59.0;59.0;59.0;59.0;-
20150810;59.0;59.0;59.0;59.0;-
20150811;60.0;60.0;60.0;59.0;400
20150812;60.0;60.0;60.0;60.0;-
20150813;60.0;60.0;60.0;60.0;200
20150814;54.0;54.5;54.0;60.0;1400
20150817;54.0;54.0;54.0;54.0;-
20150818;59.0;59.0;59.0;54.0;100
20150819;59.0;59.0;59.0;59.0;-
20150820;55.0;55.0;55.0;59.0;500
20150821;57.0;57.0;57.0;55.0;400
20150824;57.0;57.0;57.0;57.0;-
20150825;55.0;56.5;55.0;57.0;1500
20150826;53.5;55.0;54.5;55.0;5000
20150827;53.5;53.5;53.5;54.5;700
20150828;54.0;54.0;54.0;53.5;500
20150831;50.0;50.0;50.0;54.0;3900
