20170103,8.45,8.95,8.7,9.1,29700
20170104,8.7,9.0,8.9,8.7,19400
20170105,8.7,9.0,8.8,8.9,122600
20170106,8.65,8.95,8.75,8.8,203500
20170109,8.5,8.75,8.6,8.75,657700
20170110,8.4,8.6,8.5,8.6,58100
20170111,8.35,8.9,8.5,8.5,97000
20170112,8.15,8.45,8.3,8.5,103000
20170113,8.0,8.4,8.15,8.3,69200
20170116,7.95,8.15,8.0,8.15,239300
20170117,7.85,8.15,7.9,8.0,4.00M
20170118,7.9,8.05,7.9,7.9,234600
20170119,7.8,8.0,7.8,7.9,373200
20170120,7.7,7.8,7.75,7.8,139200
20170123,7.6,7.8,7.7,7.75,338000
20170124,7.4,7.7,7.5,7.7,352200
20170125,7.2,7.5,7.25,7.5,1.04M
20170126,7.05,7.5,7.15,7.25,8.63M
20170127,7.05,7.3,7.15,7.15,4.17M
20170130,7.1,7.5,7.15,7.15,487000
20170131,7.2,7.6,7.25,7.15,2.54M
20170201,7.25,7.6,7.4,7.25,79700
20170202,7.5,8.0,7.65,7.4,341000
20170203,7.75,8.0,7.9,7.65,3.87M
20170206,7.95,8.1,8.0,7.9,2.13M
20170207,8.0,8.4,8.05,8.0,1.32M
20170208,8.15,8.65,8.45,8.05,2.14M
20170209,8.4,9.0,8.8,8.45,11.96M
20170210,8.65,9.0,8.75,8.8,168200
20170213,8.5,8.9,8.6,8.75,162800
20170214,8.45,8.7,8.5,8.6,118000
20170215,8.0,8.5,8.15,8.5,87800
20170216,8.25,8.5,8.4,8.15,23100
20170217,8.25,8.9,8.3,8.4,111300
20170220,8.0,8.55,8.25,8.3,123400
20170221,8.2,8.4,8.3,8.25,405500
20170222,8.2,9.0,8.3,8.3,1.52M
20170223,8.05,9.0,8.65,8.3,248900
20170224,8.5,9.0,8.75,8.65,1.63M
20170227,8.65,8.9,8.75,8.75,92900
20170228,8.5,8.8,8.5,8.75,521200
20170301,8.5,8.75,8.5,8.5,488100
20170302,8.5,8.75,8.6,8.5,46800
20170303,8.7,9.0,8.75,8.6,30700
20170306,8.8,9.0,8.85,8.75,202400
20170307,8.85,9.0,8.95,8.85,1.38M
20170308,8.85,9.1,8.95,8.95,227400
20170309,8.95,9.1,9.0,8.95,73800
20170310,8.95,9.15,9.05,9.0,239500
20170313,8.95,9.15,9.0,9.05,88400
20170314,8.8,9.15,8.95,9.0,335700
20170315,8.5,9.0,8.8,8.95,283800
20170316,8.6,9.0,8.7,8.8,1.34M
20170317,8.6,8.95,8.75,8.7,77400
20170320,8.8,9.0,8.9,8.75,10.11M
20170321,8.9,9.0,8.9,8.9,3.42M
20170322,8.95,9.2,9.15,8.9,143200
20170323,9.1,9.25,9.15,9.15,329100
20170324,8.8,9.2,9.0,9.15,606800
20170327,9.0,9.15,9.05,9.0,879700
20170328,9.0,9.15,9.0,9.05,1.32M
20170329,8.85,9.05,8.95,9.0,4.12M
20170330,8.7,9.0,8.85,8.95,226200
20170331,7.8,8.5,7.95,8.85,1.64M
20170403,7.8,7.95,7.9,7.95,230000
20170404,7.8,8.0,7.85,7.9,1.83M
20170405,7.8,8.0,7.8,7.85,1.86M
20170406,7.9,8.1,7.95,7.8,360500
20170407,8.0,8.1,8.0,7.95,158600
20170410,7.8,8.0,7.9,8.0,232500
20170411,7.8,7.9,7.8,7.9,792400
20170412,7.8,7.9,7.8,7.8,381800
20170413,7.8,7.9,7.85,7.8,31500
20170418,7.5,7.9,7.65,7.85,145400
20170419,7.6,8.0,7.9,7.65,645100
20170420,7.8,8.05,8.0,7.9,190700
20170421,7.9,8.05,7.95,8.0,221100
20170424,8.0,8.05,8.0,7.95,2.24M
20170425,8.0,8.25,8.05,8.0,83000
20170426,8.0,8.25,8.0,8.05,482300
20170427,8.05,8.4,8.15,8.0,90900
20170428,8.05,8.4,8.2,8.15,1.15M
20170502,8.15,8.3,8.2,8.2,118800
20170503,8.15,8.4,8.15,8.2,62500
20170504,8.15,8.4,8.15,8.2,62500
20170505,8.1,8.2,8.1,8.15,115500
20170508,7.85,8.1,8.0,8.1,755600
20170509,7.85,8.0,7.95,8.0,292500
20170510,7.9,8.0,7.95,7.95,242600
20170511,7.9,8.1,8.0,7.95,920700
20170512,8.0,8.1,8.0,8.0,561700
20170515,7.95,8.1,7.95,8.0,249800
20170516,7.8,8.1,7.9,7.95,347400
20170517,7.85,8.0,7.95,7.9,124000
20170518,7.85,8.0,7.95,7.95,403000
20170519,7.9,8.0,7.95,7.95,1.69M
20170522,7.95,8.0,7.95,7.95,39400
20170523,8.0,8.2,8.05,7.95,187800
20170524,8.15,8.5,8.25,8.05,451400
20170525,8.25,9.0,8.7,8.25,211200
20170526,8.35,8.9,8.6,8.7,282800
20170529,8.5,8.65,8.55,8.6,405700
20170530,8.55,8.9,8.75,8.55,561600
20170531,8.75,9.2,8.95,8.75,429900
