Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;10.5;10.5;10.5;10.5;-
KUKZ;Kakuzi Plc;395.75;395.75;395.75;395.75;-
KAPC;Kapchorua Tea Kenya Plc;78.75;81.0;79.5;82.5;2200
LIMT;Limuru Tea Plc;385.0;385.0;385.0;385.0;-
SASN;Sasini Plc;16.9;16.9;16.9;16.8;8100
WTK;Williamson Tea Kenya Plc;140.0;143.0;142.0;143.0;2600
CGEN;Car and General (K) Ltd;22.5;22.5;22.5;22.5;700
ABSA;ABSA Bank Kenya Plc;8.98;9.3;9.0;9.02;812000
BKG;BK Group Plc;16.7;16.85;16.85;16.85;25200
COOP;Co-operative Bank of Kenya Ltd;10.3;11.5;10.3;10.5;1226700
DTK;Diamond Trust Bank Kenya Ltd;64.0;69.0;64.75;69.0;34700
EQTY;Equity Group Holdings Plc;31.0;32.0;31.35;31.95;352500
HFCK;HF Group Ltd;3.6;3.88;3.65;3.88;191200
IMH;I & M Holdings Plc;46.0;47.9;46.75;45.0;4100
KCB;KCB Group Plc;33.7;34.25;33.8;34.05;324600
NBK;National Bank of Kenya Ltd;4.12;4.12;4.12;4.12;-
NCBA;NCBA Group Plc;23.5;23.8;23.5;23.7;69400
SBIC;Stanbic Holdings Plc;79.0;79.0;79.0;79.0;1500
SCBK;Standard Chartered Bank Kenya Ltd;150.0;154.0;151.75;155.0;6700
DCON;Deacons (East Africa) Plc;0.45;0.45;0.45;0.45;-
EVRD;Eveready East Africa Ltd;0.99;0.99;0.99;1.0;200
XPRS;Express Kenya Plc;3.8;3.8;3.8;3.9;2700
KQ;Kenya Airways Plc;3.83;3.83;3.83;3.83;-
LKL;Longhorn Publishers Plc;4.6;4.85;4.74;4.68;7300
NBV;Nairobi Business Ventures Ltd;0.6;0.65;0.6;0.65;5300
NMG;Nation Media Group Plc;9.82;11.0;10.0;10.1;346500
SMER;Sameer Africa Plc;3.48;3.48;3.48;3.48;500
SGL;Standard Group Plc;24.0;24.0;24.0;24.0;-
TPSE;TPS Eastern Africa (Serena) Ltd;13.5;13.5;13.5;13.65;300
UCHM;Uchumi Supermarket Plc;0.35;0.35;0.35;0.35;700
SCAN;WPP ScanGroup Plc;10.3;11.0;10.55;11.15;15800
ARM;ARM Cement Plc;5.55;5.55;5.55;5.55;-
BAMB;Bamburi Cement Ltd;25.5;26.5;25.55;28.0;30200
CRWN;Crown Paints Kenya Plc;47.0;47.0;47.0;47.0;-
CABL;East African Cables Ltd;2.23;2.24;2.23;2.24;800
PORT;East African Portland Cement Ltd;13.85;13.85;13.85;13.85;-
KEGN;Kenya Electricity Generating Company Plc;5.8;6.0;5.82;5.96;426500
KPLC-P4;KPLC-P4;5.0;5.0;5.0;5.0;-
KPLC-P7;KPLC-P7;6.0;6.0;6.0;6.0;-
KPLC;Kenya Power and Lighting Company Plc;1.9;2.02;1.91;1.92;5153300
TOTL;Total Kenya Ltd;22.95;23.0;23.0;22.7;300
UMME;Umeme Ltd;7.0;7.2;7.02;7.18;5700
BRIT;Britam Holdings Plc;7.0;7.38;7.22;7.1;1000
CIC;CIC Insurance Group Ltd;2.2;2.5;2.2;2.28;5029900
JUB;Jubilee Holdings Ltd;220.0;235.0;223.75;235.0;1700
KNRE;Kenya Re-Insurance Corporation Ltd;2.12;2.4;2.2;2.28;1644000
LBTY;Liberty Kenya Holdings Ltd;8.12;8.12;8.12;8.12;-
SLAM;Sanlam Kenya Plc;13.95;13.95;13.95;13.95;-
CTUM;Centum Investment Company Plc;21.5;22.0;22.0;22.15;78900
HAFR;Home Afrika Ltd;0.48;0.49;0.48;0.48;68200
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;2.24;2.24;2.24;2.24;300
TCL;Trans-Century Plc;1.94;2.0;1.94;2.12;16600
NSE;Nairobi Securities Exchange Plc;6.64;6.78;6.74;6.72;2000
BOC;BOC Kenya Plc;54.0;54.0;54.0;54.0;-
BAT;British American Tobacco Kenya Plc;318.0;325.0;320.25;328.0;800
CARB;Carbacid Investments Plc;8.1;8.24;8.14;8.24;300
EABL;East African Breweries Ltd;154.75;155.0;155.0;152.0;3200
FTGH;Flame Tree Group Holdings Ltd;1.49;1.5;1.5;1.53;1100
ORCH;Kenya Orchards Ltd;12.25;12.25;12.25;12.25;-
UNGA;Unga Group Ltd;30.0;30.0;30.0;30.0;-
SCOM;Safaricom Plc;25.95;26.5;26.15;26.4;22651600
FAHR;Stanlib Fahari Income-REIT;5.8;6.0;5.94;5.98;69000
GLD;ABSA NewGold ETF;2040.0;2040.0;2040.0;1985.0;5000
^FNK15;FTSE NSE Kenya 15 Index;157.34;160.49;157.76;158.98;-
^FNK25;FTSE NSE Kenya 25 Index;167.63;170.45;168.01;169.47;-
^N20I;NSE 20-Share Index;1762.28;1762.28;1762.28;1794.6;-
^N25I;NSE 25-Share Index;2955.77;2955.77;2955.77;2973.63;-
^NASI;NSE All-Share Index;127.01;127.01;127.01;128.16;-
^ZKEQTK;Zamara Kenya Equity Index (KES);1554.0;1554.0;1554.0;1566.18;-
^ZKEQTU;Zamara Kenya Equity Index (USD);1238.89;1238.89;1238.89;1249.98;-
;;;;;;
