Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20170901;3.4;3.65;3.55;3.65;29100
20170904;3.25;3.65;3.45;3.55;5800
20170905;3.15;3.6;3.45;3.45;82800
20170906;3.15;3.65;3.2;3.45;30500
20170907;2.9;3.2;2.95;3.2;65900
20170908;2.9;3.0;2.95;2.95;138400
20170911;2.7;3.0;2.9;2.95;13200
20170912;2.9;3.0;2.9;2.9;15200
20170913;2.65;3.0;2.75;2.9;66900
20170914;2.5;2.85;2.65;2.75;21100
20170915;2.5;2.75;2.5;2.65;61900
20170918;2.5;2.75;2.5;2.5;11400
20170919;2.35;2.55;2.5;2.5;19100
20170920;2.5;2.5;2.5;2.5;1200
20170921;2.25;2.5;2.25;2.5;20100
20170922;2.25;2.45;2.25;2.25;23000
20170925;2.4;2.45;2.4;2.25;5200
20170926;2.25;2.45;2.35;2.4;71500
20170927;2.4;2.4;2.4;2.35;100
20170928;2.2;2.45;2.35;2.4;69400
20170929;2.5;2.5;2.5;2.35;1900
