Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20170901;97.0;97.0;97.0;97.0;-
20170904;97.0;97.0;97.0;97.0;-
20170905;97.0;97.0;97.0;97.0;-
20170906;97.0;97.0;97.0;97.0;-
20170907;97.0;97.0;97.0;97.0;-
20170908;97.0;97.0;97.0;97.0;-
20170911;97.0;97.0;97.0;97.0;-
20170912;97.0;97.0;97.0;97.0;-
20170913;97.0;97.0;97.0;97.0;-
20170914;97.0;97.0;97.0;97.0;-
20170915;97.0;97.0;97.0;97.0;-
20170918;97.0;97.0;97.0;97.0;-
20170919;97.0;97.0;97.0;97.0;-
20170920;97.0;97.0;97.0;97.0;-
20170921;97.0;97.0;97.0;97.0;-
20170922;97.0;97.0;97.0;97.0;-
20170925;97.0;97.0;97.0;97.0;-
20170926;97.0;97.0;97.0;97.0;-
20170927;97.0;97.0;97.0;97.0;-
20170928;97.0;97.0;97.0;97.0;-
20170929;97.0;97.0;97.0;97.0;-
