Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20170901;2.9;3.0;2.9;2.9;12900
20170904;2.8;2.9;2.8;2.9;2300
20170905;2.55;2.8;2.6;2.8;9500
20170906;2.65;2.65;2.65;2.6;500
20170907;2.65;2.65;2.65;2.65;-
20170908;2.9;2.9;2.9;2.65;4900
20170911;2.9;2.9;2.9;2.9;-
20170912;2.9;3.0;2.9;2.9;700
20170913;2.9;2.9;2.9;2.9;3000
20170914;2.9;3.15;3.05;2.9;1600
20170915;3.0;3.15;3.1;3.05;400
20170918;2.8;3.0;2.8;3.1;10000
20170919;2.9;2.95;2.9;2.8;4900
20170920;2.9;2.9;2.9;2.9;2000
20170921;3.15;3.15;3.15;2.9;100
20170922;3.0;3.15;3.05;3.15;200
20170925;3.05;3.15;3.1;3.05;10700
20170926;3.2;3.2;3.2;3.1;52600
20170927;3.2;3.2;3.2;3.2;100
20170928;3.1;3.1;3.1;3.2;900
20170929;3.0;3.1;3.0;3.1;13700
