Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;27.0;28.0;27.25;27.25;500
KUKZ;Kakuzi;309.0;309.0;309.0;281.0;100
KAPC;Kapchorua Tea Kenya Plc;80.0;80.0;80.0;80.0;200
LIMT;Limuru Tea Plc;530.0;530.0;530.0;530.0;-
SASN;Sasini Tea and Coffee Ltd;19.0;21.75;19.2;20.5;19800
WTK;Williamson Tea Kenya Plc;178.0;178.0;178.0;178.0;-
CGEN;Car and General (K) Ltd;27.0;27.0;27.0;27.0;-
ABSA;ABSA Bank Kenya Plc;8.65;9.7;9.1;8.85;231300
COOP;Co-operative Bank of Kenya Ltd;13.0;13.7;13.2;13.05;78800
DTK;Diamond Trust Bank Kenya Ltd;118.0;118.0;118.0;118.0;-
EQTY;Equity Group Holdings Ltd;30.0;30.25;30.0;29.75;24000
HFCK;HF Group Ltd;13.5;14.35;14.0;13.45;46300
IMH;I & M Holdings Plc;90.0;90.0;90.0;90.0;100
KCB;KCB Group Plc;28.5;29.25;28.75;28.5;62900
NBK;National Bank of Kenya Ltd;7.2;7.2;7.2;7.2;-
NCBA;NCBA Group Plc;26.0;27.0;26.0;26.0;1614400
SBIC;Stanbic Holdings Plc;70.5;70.5;70.5;69.5;100
SCBK;Standard Chartered Bank Kenya Ltd;187.0;190.0;189.75;189.0;1700
DCON;Deacons (East Africa) Plc;6.0;6.1;6.05;6.1;300
EVRD;Eveready East Africa Ltd;2.35;2.35;2.35;2.35;4200
XPRS;Express Ltd;3.55;3.55;3.55;3.55;-
KQ;Kenya Airways Plc;5.85;5.9;5.85;5.85;17700
LKL;Longhorn Publishers Plc;4.8;4.9;4.8;4.65;18500
NBV;Nairobi Business Ventures Ltd;7.9;7.9;7.9;7.9;200
NMG;Nation Media Group Plc;93.0;93.0;93.0;87.0;100
SMER;Sameer Africa Plc;2.8;2.8;2.8;2.8;200
SGL;Standard Group Ltd;16.5;16.5;16.5;16.5;-
TPSE;TPS Eastern Africa (Serena) Ltd;20.5;20.5;20.5;20.5;-
UCHM;Uchumi Supermarket Ltd;3.95;4.0;3.95;3.65;146800
SCAN;WPP ScanGroup Plc;17.5;18.9;18.1;19.0;1300
ARM;ARM Cement Ltd;22.5;25.75;25.5;24.5;137800
BAMB;Bamburi Cement Ltd;160.0;160.0;160.0;158.0;4000
CRWN;Crown Berger Ltd;42.0;42.0;42.0;42.0;-
CABL;East African Cables Ltd;5.85;6.35;5.95;5.8;4900
PORT;East African Portland Cement Ltd;23.5;23.5;23.5;23.5;-
KENO;KenolKobil Ltd;14.0;15.0;14.9;14.25;847600
KEGN;Kenya Electricity Generating Company Plc;5.75;6.0;5.8;5.9;27400
KPLC;Kenya Power and Lighting Ltd;8.0;8.55;8.1;8.4;52300
KPLC-P4;KPLC-P4;5.5;5.5;5.5;5.5;-
KPLC-P7;KPLC-P7;6.0;6.0;6.0;6.0;-
TOTL;Total Kenya Ltd;17.0;17.0;17.0;17.8;1000
UMME;Umeme Ltd;13.5;13.5;13.5;13.5;-
BRIT;Britam Holdings Ltd;9.95;10.1;9.95;9.95;32200
CIC;CIC Insurance Group Ltd;3.55;3.9;3.8;3.75;423100
JUB;Jubilee Holdings Ltd;490.0;490.0;490.0;490.0;6900
KNRE;Kenya Re-Insurance Corporation Ltd;22.5;22.5;22.5;22.5;5500
LBTY;Liberty Kenya Holdings Ltd;13.0;13.8;13.15;13.2;37900
SLAM;Sanlam Kenya Plc;26.25;27.75;27.5;27.75;5700
CTUM;Centum Investment Company Ltd;37.0;37.5;37.05;39.65;98500
HAFR;Home Afrika Ltd;1.2;1.3;1.2;1.2;270200
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;2.85;2.85;2.85;2.85;-
TCL;Trans-Century Ltd;6.8;6.8;6.8;6.9;4000
NSE;Nairobi Securities Exchange Plc;14.25;15.0;14.65;15.0;4400
BAT;BAT Kenya Plc;878.0;910.0;909.0;835.0;181000
BOC;BOC Kenya Plc;82.0;82.0;82.0;82.0;-
CARB;Carbacid Investments Plc;12.5;13.5;13.4;13.4;11200
EABL;East African Breweries Ltd;230.0;250.0;244.0;228.0;1200
FTGH;Flame Tree Group Holdings Ltd;5.0;5.3;5.1;5.2;20200
ORCH;Kenya Orchards Ltd;95.0;95.0;95.0;95.0;-
MSC;Mumias Sugar Company Ltd;1.3;1.35;1.3;1.3;61400
UNGA;Unga Group Ltd;34.5;34.5;34.5;32.25;100
SCOM;Safaricom Plc;19.0;19.2;19.1;19.05;6057600
FAHR;Stanlib Fahari Income-REIT;11.65;11.65;11.65;11.5;200
^FNK15;FTSE NSE Kenya 15 Index;158.64;163.02;161.6;158.85;-
^FNK25;FTSE NSE Kenya 25 Index;163.21;167.38;166.2;163.41;-
^N20I;NSE 20-Share Index;3186.21;3186.21;3186.21;3130.93;-
^N25I;NSE 25-Share Index;3530.07;3530.07;3530.07;3455.66;-
^NASI;NSE All-Share Index;133.34;133.34;133.34;131.47;-
;;;;;;
