Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20170703;1.0;1.0;1.0;0.95;94700
20170704;1.05;1.1;1.05;1.0;343500
20170705;1.05;1.1;1.05;1.0;343500
20170706;1.05;1.2;1.1;1.05;731200
20170707;1.05;1.15;1.05;1.1;95900
20170710;1.1;1.1;1.1;1.05;134300
20170711;1.0;1.1;1.0;1.1;405700
20170712;1.0;1.1;1.0;1.0;187600
20170713;1.0;1.1;1.05;1.0;1317000
20170714;1.1;1.15;1.1;1.05;368700
20170717;1.05;1.15;1.1;1.1;990900
20170718;1.05;1.1;1.05;1.1;195200
20170719;1.05;1.1;1.05;1.05;580600
20170720;1.05;1.1;1.05;1.05;97400
20170721;1.05;1.1;1.05;1.05;103300
20170724;1.05;1.1;1.05;1.05;165200
20170725;1.05;1.1;1.05;1.05;22700
20170726;1.05;1.1;1.05;1.05;37900
20170727;1.05;1.1;1.05;1.05;381800
20170728;1.05;1.1;1.05;1.05;251300
20170731;1.05;1.1;1.05;1.05;47500
