20170703;34.0;35.0;34.0;33.5;39500
20170704;33.5;34.0;33.75;34.0;51500
20170705;33.5;34.0;33.75;34.0;51500
20170706;33.5;33.75;33.5;33.75;83600
20170707;33.5;33.75;33.5;33.5;4200
20170710;33.5;33.75;33.5;33.5;3100
20170711;33.5;35.0;34.0;33.5;402600
20170712;33.5;34.0;33.75;34.0;298300
20170713;33.75;35.0;34.0;33.75;5300
20170714;33.5;34.25;33.75;34.0;37800
20170717;33.5;34.0;33.75;33.75;146800
20170718;33.75;34.0;33.75;33.75;40300
20170719;33.75;35.0;34.25;33.75;29500
20170720;34.0;34.5;34.0;34.25;868900
20170721;33.75;34.0;33.75;34.0;9900
20170724;33.75;34.0;33.75;33.75;40600
20170725;33.75;35.0;34.75;33.75;4.49M
20170726;33.75;35.0;34.75;33.75;4.49M
20170727;34.0;34.5;34.0;34.75;304500
20170728;34.0;35.0;34.75;34.0;1.87M
20170731;33.5;34.5;33.75;34.75;17300
20170703;34.0;35.0;34.0;33.5;39500
20170704;33.5;34.0;33.75;34.0;51500
20170705;33.5;34.0;33.75;34.0;51500
20170706;33.5;33.75;33.5;33.75;83600
20170707;33.5;33.75;33.5;33.5;4200
20170710;33.5;33.75;33.5;33.5;3100
20170711;33.5;35.0;34.0;33.5;402600
20170712;33.5;34.0;33.75;34.0;298300
20170713;33.75;35.0;34.0;33.75;5300
20170714;33.5;34.25;33.75;34.0;37800
20170717;33.5;34.0;33.75;33.75;146800
20170718;33.75;34.0;33.75;33.75;40300
20170719;33.75;35.0;34.25;33.75;29500
20170720;34.0;34.5;34.0;34.25;868900
20170721;33.75;34.0;33.75;34.0;9900
20170724;33.75;34.0;33.75;33.75;40600
20170725;33.75;35.0;34.75;33.75;4.49M
20170726;33.75;35.0;34.75;33.75;4.49M
20170727;34.0;34.5;34.0;34.75;304500
20170728;34.0;35.0;34.75;34.0;1.87M
20170731;33.5;34.5;33.75;34.75;17300
