20061002;195.0;200.0;196.0;199.0;500
20061003;195.0;210.0;200.0;196.0;4000
20061004;200.0;200.0;200.0;200.0;500
20061005;195.0;197.0;195.0;200.0;102500
20061006;192.0;195.0;194.0;195.0;102100
20061009;194.0;194.0;194.0;194.0;1100
20061010;194.0;194.0;194.0;194.0;1100
20061011;190.0;195.0;194.0;194.0;4000
20061012;190.0;194.0;190.0;194.0;1800
20061013;195.0;195.0;195.0;190.0;2500
20061016;190.0;195.0;194.0;195.0;5400
20061017;190.0;195.0;194.0;194.0;22300
20061018;191.0;195.0;193.0;194.0;3600
20061019;190.0;194.0;191.0;193.0;600
20061023;193.0;200.0;193.0;191.0;51100
20061024;193.0;200.0;193.0;191.0;51100
20061025;185.0;194.0;193.0;193.0;25500
20061026;194.0;195.0;194.0;193.0;76300
20061027;190.0;196.0;193.0;194.0;116900
20061030;193.0;196.0;193.0;193.0;134300
20061031;193.0;198.0;193.0;193.0;59200
20061002;195.0;200.0;196.0;199.0;500
20061003;195.0;210.0;200.0;196.0;4000
20061004;200.0;200.0;200.0;200.0;500
20061005;195.0;197.0;195.0;200.0;102500
20061006;192.0;195.0;194.0;195.0;102100
20061009;194.0;194.0;194.0;194.0;1100
20061010;194.0;194.0;194.0;194.0;1100
20061011;190.0;195.0;194.0;194.0;4000
20061012;190.0;194.0;190.0;194.0;1800
20061013;195.0;195.0;195.0;190.0;2500
20061016;190.0;195.0;194.0;195.0;5400
20061017;190.0;195.0;194.0;194.0;22300
20061018;191.0;195.0;193.0;194.0;3600
20061019;190.0;194.0;191.0;193.0;600
20061023;193.0;200.0;193.0;191.0;51100
20061024;193.0;200.0;193.0;191.0;51100
20061025;185.0;194.0;193.0;193.0;25500
20061026;194.0;195.0;194.0;193.0;76300
20061027;190.0;196.0;193.0;194.0;116900
20061030;193.0;196.0;193.0;193.0;134300
20061031;193.0;198.0;193.0;193.0;59200
